weather_id,timestamp,state,district,latitude,longitude,rainfall_1h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_3day_mm,temperature_c,humidity_percent,wind_speed_kmph,pressure_hpa,weather_condition
W000171,2025-04-18 06:00:00,Meghalaya,West Jaintia Hills,25.5398,92.2629,3.6,6.5,11.3,35.8,25.7,66,34.5,884.9,LIGHT_RAIN
W000172,2025-04-18 08:24:00,Sikkim,East Sikkim,27.2169,88.7542,0.9,5.2,6.9,18.6,16.5,71,18.7,846.0,LIGHT_RAIN
W000173,2025-04-18 10:48:00,Sikkim,North Sikkim,27.5443,88.4462,0.3,0.4,0.9,2.8,11.3,50,33.7,767.3,CLEAR
W000174,2025-04-18 13:12:00,Sikkim,South Sikkim,27.102,88.4504,0.2,0.5,1.0,3.3,29.2,71,20.1,885.8,CLEAR
W000175,2025-04-18 15:36:00,Nagaland,Kohima,25.6402,94.2352,1.2,4.8,6.8,21.7,29.7,50,20.0,871.6,LIGHT_RAIN
W000176,2025-04-18 18:00:00,Nagaland,Dimapur,25.7777,93.8093,0.5,1.9,2.7,5.4,32.3,63,19.7,989.3,LIGHT_RAIN
W000177,2025-04-18 20:24:00,Nagaland,Mokokchung,26.3273,94.6162,1.1,5.7,7.6,15.5,33.6,61,17.2,886.2,LIGHT_RAIN
W000178,2025-04-18 22:48:00,Manipur,Imphal West,24.841,93.9848,2.4,6.7,11.2,31.4,23.5,59,30.0,931.4,LIGHT_RAIN
W000179,2025-04-19 01:12:00,Manipur,Bishnupur,24.5859,93.7801,1.4,6.5,11.5,32.0,33.6,72,32.4,936.9,LIGHT_RAIN
W000180,2025-04-19 03:36:00,Manipur,Senapati,25.3709,94.1542,0.9,3.0,4.5,15.2,34.9,55,39.4,893.6,LIGHT_RAIN
W000181,2025-04-19 06:00:00,Mizoram,Aizawl,23.8098,92.5807,1.5,4.8,10.0,27.1,30.9,65,21.4,899.0,LIGHT_RAIN
W000182,2025-04-19 08:24:00,Mizoram,Kolasib,24.1844,92.8265,0.8,1.7,2.2,5.0,26.8,72,26.9,949.4,LIGHT_RAIN
W000183,2025-04-19 10:48:00,Mizoram,Lunglei,22.8786,92.6011,1.8,8.0,9.6,28.9,30.6,64,8.4,912.8,LIGHT_RAIN
W000184,2025-04-19 13:12:00,Tripura,West Tripura,23.7116,91.3903,0.9,4.0,5.5,11.2,33.7,56,22.9,1011.2,LIGHT_RAIN
W000185,2025-04-19 15:36:00,Tripura,Sipahijala,23.7017,91.285,2.7,6.2,8.4,20.3,27.4,54,39.7,1007.8,LIGHT_RAIN
W000186,2025-04-19 18:00:00,Tripura,Dhalai,23.9345,91.7795,1.9,4.7,8.5,16.4,33.8,75,33.9,997.6,LIGHT_RAIN
W000187,2025-04-19 20:24:00,Arunachal Pradesh,Tawang,27.6916,91.9651,2.7,7.7,11.8,39.5,12.9,77,9.4,724.2,LIGHT_RAIN
W000188,2025-04-19 22:48:00,Arunachal Pradesh,West Kameng,27.3025,92.5321,0.8,1.7,2.4,6.7,13.6,64,32.6,797.4,LIGHT_RAIN
W000189,2025-04-20 01:12:00,Arunachal Pradesh,Papum Pare,26.9709,93.6559,3.1,5.5,9.7,21.7,23.2,68,39.0,976.3,LIGHT_RAIN
W000190,2025-04-20 03:36:00,Arunachal Pradesh,East Siang,27.9431,95.4695,2.4,5.5,11.4,30.8,29.2,64,19.7,994.4,LIGHT_RAIN
W000191,2025-04-20 06:00:00,Arunachal Pradesh,Lower Subansiri,27.5331,93.8882,2.0,8.0,11.2,23.2,14.0,48,41.8,854.9,LIGHT_RAIN
W000192,2025-04-20 08:24:00,Assam,Kamrup Metropolitan,26.0113,91.6937,3.1,5.7,11.2,21.6,24.9,75,31.1,1008.3,LIGHT_RAIN
W000193,2025-04-20 10:48:00,Assam,Kamrup Rural,26.2048,91.6498,2.3,4.0,6.7,15.5,28.2,68,34.9,1011.2,LIGHT_RAIN
W000194,2025-04-20 13:12:00,Assam,Darrang,26.4168,92.0859,3.3,8.7,12.1,25.5,30.3,53,23.1,1007.8,LIGHT_RAIN
W000195,2025-04-20 15:36:00,Assam,Sonitpur,26.6221,92.7188,0.2,0.4,0.9,2.5,26.4,55,17.3,1008.3,CLEAR
W000196,2025-04-20 18:00:00,Assam,Dibrugarh,27.4624,94.8483,2.8,7.4,12.3,30.9,33.3,53,19.1,1001.7,LIGHT_RAIN
W000197,2025-04-20 20:24:00,Assam,Cachar,24.787,92.8052,2.2,4.8,10.6,23.8,22.2,70,10.5,1008.7,LIGHT_RAIN
W000198,2025-04-20 22:48:00,Assam,Nagaon,26.3323,92.6246,0.9,4.5,7.5,23.4,33.8,48,38.8,1008.0,LIGHT_RAIN
W000199,2025-04-21 01:12:00,Meghalaya,East Khasi Hills,25.5432,91.851,0.9,5.9,7.2,14.2,25.1,59,16.1,869.4,LIGHT_RAIN
W000200,2025-04-21 03:36:00,Meghalaya,West Khasi Hills,25.6534,91.3075,2.4,5.8,11.6,31.3,30.3,67,22.6,890.2,LIGHT_RAIN
W000201,2025-04-21 06:00:00,Meghalaya,Ri-Bhoi,25.9835,92.0221,3.1,8.0,11.7,22.4,24.8,49,12.0,953.8,LIGHT_RAIN
W000202,2025-04-21 08:24:00,Meghalaya,West Jaintia Hills,25.5712,92.1359,0.7,1.3,2.3,4.5,26.7,48,16.9,878.7,LIGHT_RAIN
W000203,2025-04-21 10:48:00,Sikkim,East Sikkim,27.2546,88.5135,0.4,1.8,2.2,6.7,13.0,68,20.5,854.2,LIGHT_RAIN
W000204,2025-04-21 13:12:00,Sikkim,North Sikkim,27.5478,88.6515,3.0,9.4,12.0,40.2,7.0,66,26.1,771.1,LIGHT_RAIN
W000205,2025-04-21 15:36:00,Sikkim,South Sikkim,27.0318,88.4366,0.2,0.4,0.6,2.0,34.3,76,30.5,891.3,CLEAR
W000206,2025-04-21 18:00:00,Nagaland,Kohima,25.5521,94.0471,0.7,2.5,3.6,12.0,22.6,56,26.9,868.7,LIGHT_RAIN
W000207,2025-04-21 20:24:00,Nagaland,Dimapur,25.9928,93.8404,2.4,6.9,8.5,19.0,23.2,64,29.4,995.5,LIGHT_RAIN
W000208,2025-04-21 22:48:00,Nagaland,Mokokchung,26.4241,94.4471,0.4,1.0,1.7,4.8,28.9,56,36.5,879.4,LIGHT_RAIN
W000209,2025-04-22 01:12:00,Manipur,Imphal West,24.7555,94.0479,0.8,3.3,4.0,8.5,24.2,71,20.6,932.2,LIGHT_RAIN
W000210,2025-04-22 03:36:00,Manipur,Bishnupur,24.5246,93.9045,0.5,0.8,1.7,5.0,26.9,55,35.6,932.8,LIGHT_RAIN
W000211,2025-04-22 06:00:00,Manipur,Senapati,25.2292,94.1137,0.3,0.7,1.4,3.8,22.4,48,23.3,889.6,LIGHT_RAIN
W000212,2025-04-22 08:24:00,Mizoram,Aizawl,23.5813,92.7286,2.6,7.3,9.0,22.6,23.7,58,41.8,902.7,LIGHT_RAIN
W000213,2025-04-22 10:48:00,Mizoram,Kolasib,24.1486,92.6443,1.0,2.5,5.1,17.0,30.9,50,15.8,951.4,LIGHT_RAIN
W000214,2025-04-22 13:12:00,Mizoram,Lunglei,22.8001,92.5975,3.4,6.3,10.2,31.8,26.1,49,25.9,908.0,LIGHT_RAIN
W000215,2025-04-22 15:36:00,Tripura,West Tripura,23.8645,91.3311,1.6,4.2,8.0,18.8,24.7,65,18.5,1007.7,LIGHT_RAIN
W000216,2025-04-22 18:00:00,Tripura,Sipahijala,23.5757,91.2845,1.1,4.8,7.9,18.1,31.7,54,31.1,1011.2,LIGHT_RAIN
W000217,2025-04-22 20:24:00,Tripura,Dhalai,23.9988,91.7348,1.5,3.7,4.5,12.5,26.2,61,27.5,1002.4,LIGHT_RAIN
W000218,2025-04-22 22:48:00,Arunachal Pradesh,Tawang,27.5722,91.9105,3.0,8.5,10.3,29.4,12.6,61,33.3,725.6,LIGHT_RAIN
W000219,2025-04-23 01:12:00,Arunachal Pradesh,West Kameng,27.2907,92.4839,1.2,2.9,4.2,10.7,11.0,51,16.0,792.4,LIGHT_RAIN
W000220,2025-04-23 03:36:00,Arunachal Pradesh,Papum Pare,27.0972,93.589,3.5,8.0,12.3,34.9,29.3,59,40.5,984.3,LIGHT_RAIN
W000221,2025-04-23 06:00:00,Arunachal Pradesh,East Siang,28.049,95.4612,1.2,4.0,5.2,17.5,34.9,68,36.8,993.2,LIGHT_RAIN
W000222,2025-04-23 08:24:00,Arunachal Pradesh,Lower Subansiri,27.5102,93.9505,1.6,6.2,11.2,35.7,32.5,51,14.3,858.2,LIGHT_RAIN
W000223,2025-04-23 10:48:00,Assam,Kamrup Metropolitan,26.0514,91.6228,0.1,0.2,0.4,0.9,33.1,52,32.0,1003.1,CLEAR
W000224,2025-04-23 13:12:00,Assam,Kamrup Rural,26.0986,91.6038,1.7,7.1,9.8,21.7,35.0,60,16.8,1011.2,LIGHT_RAIN
W000225,2025-04-23 15:36:00,Assam,Darrang,26.5986,92.1171,0.6,1.3,2.6,5.9,24.1,59,35.3,1011.2,LIGHT_RAIN
W000226,2025-04-23 18:00:00,Assam,Sonitpur,26.5459,92.7074,2.8,10.7,13.5,38.9,25.4,61,39.2,1000.6,LIGHT_RAIN
W000227,2025-04-23 20:24:00,Assam,Dibrugarh,27.5594,94.9408,2.5,4.7,8.7,23.5,26.4,52,12.6,1005.1,LIGHT_RAIN
W000228,2025-04-23 22:48:00,Assam,Cachar,24.7223,92.7041,1.2,4.7,9.6,28.2,22.0,60,14.4,1011.2,LIGHT_RAIN
W000229,2025-04-24 01:12:00,Assam,Nagaon,26.2347,92.6415,1.7,6.0,10.7,22.5,34.5,62,10.4,1003.0,LIGHT_RAIN
W000230,2025-04-24 03:36:00,Meghalaya,East Khasi Hills,25.4811,91.759,1.3,5.7,8.3,25.7,28.3,72,37.3,863.8,LIGHT_RAIN
W000231,2025-04-24 06:00:00,Meghalaya,West Khasi Hills,25.3791,91.2445,0.8,2.7,4.6,14.9,22.7,75,19.0,889.1,LIGHT_RAIN
W000232,2025-04-24 08:24:00,Meghalaya,Ri-Bhoi,25.9012,92.0136,2.1,3.8,8.0,21.8,24.9,48,32.4,964.7,LIGHT_RAIN
W000233,2025-04-24 10:48:00,Meghalaya,West Jaintia Hills,25.4977,92.1405,1.0,3.0,5.5,16.0,24.4,70,41.8,880.7,LIGHT_RAIN
W000234,2025-04-24 13:12:00,Sikkim,East Sikkim,27.3326,88.577,1.6,5.1,10.1,26.0,11.9,54,10.6,848.9,LIGHT_RAIN
W000235,2025-04-24 15:36:00,Sikkim,North Sikkim,27.4831,88.6698,2.9,10.4,12.4,41.3,11.1,56,24.3,775.0,LIGHT_RAIN
W000236,2025-04-24 18:00:00,Sikkim,South Sikkim,27.1025,88.3899,2.9,6.9,13.0,31.7,25.1,71,19.4,884.8,LIGHT_RAIN
W000237,2025-04-24 20:24:00,Nagaland,Kohima,25.7043,94.0471,1.2,3.4,4.4,9.3,25.7,69,9.3,871.7,LIGHT_RAIN
W000238,2025-04-24 22:48:00,Nagaland,Dimapur,25.9673,93.8333,1.9,4.9,6.6,13.8,28.4,48,30.0,991.8,LIGHT_RAIN
W000239,2025-04-25 01:12:00,Nagaland,Mokokchung,26.4346,94.499,1.8,3.6,6.1,13.1,27.9,52,27.4,878.6,LIGHT_RAIN
W000240,2025-04-25 03:36:00,Manipur,Imphal West,24.803,93.9116,0.0,0.0,0.0,0.0,22.5,69,14.5,941.0,CLEAR
W000241,2025-04-25 06:00:00,Manipur,Bishnupur,24.5589,93.9006,2.5,5.0,7.1,21.9,34.3,74,35.0,935.1,LIGHT_RAIN
W000242,2025-04-25 08:24:00,Manipur,Senapati,25.3595,93.888,3.8,7.5,13.2,33.9,26.1,62,27.9,895.4,LIGHT_RAIN
W000243,2025-04-25 10:48:00,Mizoram,Aizawl,23.6161,92.5856,0.5,1.2,1.5,4.4,29.4,62,27.5,901.4,LIGHT_RAIN
W000244,2025-04-25 13:12:00,Mizoram,Kolasib,24.1932,92.7921,1.4,6.4,7.6,23.4,25.3,75,25.2,947.5,LIGHT_RAIN
W000245,2025-04-25 15:36:00,Mizoram,Lunglei,22.9463,92.8805,0.1,0.4,0.5,1.6,22.2,56,31.9,911.7,CLEAR
W000246,2025-04-25 18:00:00,Tripura,West Tripura,23.8337,91.1832,1.4,5.7,9.3,29.8,25.9,51,33.3,1009.7,LIGHT_RAIN
W000247,2025-04-25 20:24:00,Tripura,Sipahijala,23.7386,91.2723,2.4,8.2,13.7,28.7,24.0,64,31.9,1006.4,LIGHT_RAIN
W000248,2025-04-25 22:48:00,Tripura,Dhalai,23.8287,91.8683,3.8,5.9,12.3,39.4,23.4,66,27.1,995.8,LIGHT_RAIN
W000249,2025-04-26 01:12:00,Arunachal Pradesh,Tawang,27.6289,91.7173,0.8,2.1,4.8,9.6,14.4,61,31.8,723.3,LIGHT_RAIN
W000250,2025-04-26 03:36:00,Arunachal Pradesh,West Kameng,27.1232,92.3479,2.0,10.5,12.9,40.3,17.7,69,18.3,794.0,LIGHT_RAIN
W000251,2025-04-26 06:00:00,Arunachal Pradesh,Papum Pare,26.9522,93.7276,1.1,5.6,7.0,20.0,26.4,69,33.4,980.7,LIGHT_RAIN
W000252,2025-04-26 08:24:00,Arunachal Pradesh,East Siang,28.1383,95.4675,1.3,6.4,9.7,25.7,23.8,76,15.0,1002.8,LIGHT_RAIN
W000253,2025-04-26 10:48:00,Arunachal Pradesh,Lower Subansiri,27.5259,93.7823,1.8,4.7,7.4,17.7,29.1,73,10.3,861.6,LIGHT_RAIN
W000254,2025-04-26 13:12:00,Assam,Kamrup Metropolitan,26.2769,91.7651,1.5,3.5,7.3,21.9,31.1,55,29.8,1002.6,LIGHT_RAIN
W000255,2025-04-26 15:36:00,Assam,Kamrup Rural,26.2204,91.6142,1.3,4.7,5.6,15.7,34.6,77,21.3,1010.1,LIGHT_RAIN
W000256,2025-04-26 18:00:00,Assam,Darrang,26.4841,92.0053,2.1,6.6,10.5,26.9,25.5,71,21.2,1011.2,LIGHT_RAIN
W000257,2025-04-26 20:24:00,Assam,Sonitpur,26.6128,92.7276,3.0,10.4,12.4,39.5,33.2,61,14.8,1003.0,LIGHT_RAIN
W000258,2025-04-26 22:48:00,Assam,Dibrugarh,27.4153,94.8282,1.5,7.5,11.3,31.2,23.8,50,21.6,1001.0,LIGHT_RAIN
W000259,2025-04-27 01:12:00,Assam,Cachar,24.9669,92.8591,0.0,0.1,0.1,0.2,27.8,63,40.3,1007.1,CLEAR
W000260,2025-04-27 03:36:00,Assam,Nagaon,26.1975,92.7581,1.3,3.1,4.6,11.5,26.3,70,38.2,1010.7,LIGHT_RAIN
W000261,2025-04-27 06:00:00,Meghalaya,East Khasi Hills,25.4978,91.9109,1.7,2.6,4.9,12.8,25.6,48,21.1,864.7,LIGHT_RAIN
W000262,2025-04-27 08:24:00,Meghalaya,West Khasi Hills,25.6185,91.1227,1.5,4.8,6.2,19.3,33.1,56,10.0,893.4,LIGHT_RAIN
W000263,2025-04-27 10:48:00,Meghalaya,Ri-Bhoi,25.8439,91.8588,0.2,0.6,1.0,2.1,24.3,55,18.3,960.2,CLEAR
W000264,2025-04-27 13:12:00,Meghalaya,West Jaintia Hills,25.3346,92.0563,0.2,0.7,1.0,3.3,22.1,72,36.3,884.7,CLEAR
W000265,2025-04-27 15:36:00,Sikkim,East Sikkim,27.3269,88.6634,0.6,1.9,2.8,7.1,12.4,55,18.8,852.9,LIGHT_RAIN
W000266,2025-04-27 18:00:00,Sikkim,North Sikkim,27.423,88.5767,0.9,3.1,6.6,12.7,9.3,53,38.0,772.4,LIGHT_RAIN
W000267,2025-04-27 20:24:00,Sikkim,South Sikkim,27.2437,88.2665,1.4,2.1,4.2,9.3,30.4,49,9.5,882.0,LIGHT_RAIN
W000268,2025-04-27 22:48:00,Nagaland,Kohima,25.5593,94.1116,2.8,6.5,9.7,29.1,24.9,77,34.4,866.7,LIGHT_RAIN
W000269,2025-04-28 01:12:00,Nagaland,Dimapur,26.0443,93.7711,0.5,2.2,3.9,10.8,29.6,60,10.3,998.2,LIGHT_RAIN
W000270,2025-04-28 03:36:00,Nagaland,Mokokchung,26.2342,94.5507,2.2,6.8,8.5,27.9,33.6,74,12.6,880.2,LIGHT_RAIN
W000271,2025-04-28 06:00:00,Manipur,Imphal West,24.9524,93.9752,1.3,2.6,3.8,7.8,26.7,66,25.9,936.4,LIGHT_RAIN
W000272,2025-04-28 08:24:00,Manipur,Bishnupur,24.6171,93.8917,1.4,2.7,4.2,10.2,32.0,70,24.7,936.6,LIGHT_RAIN
W000273,2025-04-28 10:48:00,Manipur,Senapati,25.207,94.1513,4.8,6.3,13.8,32.9,30.3,76,27.5,892.7,LIGHT_RAIN
W000274,2025-04-28 13:12:00,Mizoram,Aizawl,23.7098,92.6584,3.1,6.5,9.5,27.0,29.1,52,41.4,904.9,LIGHT_RAIN
W000275,2025-04-28 15:36:00,Mizoram,Kolasib,24.0923,92.6685,0.0,0.0,0.0,0.0,33.3,73,35.2,958.9,CLEAR
W000276,2025-04-28 18:00:00,Mizoram,Lunglei,22.753,92.8493,2.7,9.0,13.6,45.7,23.8,63,28.8,908.4,LIGHT_RAIN
W000277,2025-04-28 20:24:00,Tripura,West Tripura,23.7968,91.3109,2.8,9.6,12.2,26.0,25.0,64,23.0,1005.8,LIGHT_RAIN
W000278,2025-04-28 22:48:00,Tripura,Sipahijala,23.7577,91.3335,1.2,4.0,6.4,15.6,26.7,76,30.3,1011.2,LIGHT_RAIN
W000279,2025-04-29 01:12:00,Tripura,Dhalai,23.7453,91.7186,0.3,0.7,0.9,3.1,30.9,69,14.8,1004.1,CLEAR
W000280,2025-04-29 03:36:00,Arunachal Pradesh,Tawang,27.7308,91.7347,2.1,3.5,7.0,19.7,15.5,63,21.5,726.8,LIGHT_RAIN
W000281,2025-04-29 06:00:00,Arunachal Pradesh,West Kameng,27.2458,92.3977,2.4,3.5,7.2,18.2,9.3,70,13.7,797.0,LIGHT_RAIN
W000282,2025-04-29 08:24:00,Arunachal Pradesh,Papum Pare,27.2258,93.5828,1.6,8.8,12.5,37.3,26.9,66,17.5,978.0,LIGHT_RAIN
W000283,2025-04-29 10:48:00,Arunachal Pradesh,East Siang,28.1528,95.3702,2.0,3.6,6.4,17.1,23.3,77,14.5,1003.1,LIGHT_RAIN
W000284,2025-04-29 13:12:00,Arunachal Pradesh,Lower Subansiri,27.516,93.7556,0.0,0.0,0.0,0.0,17.6,75,10.9,855.5,CLEAR
W000285,2025-04-29 15:36:00,Assam,Kamrup Metropolitan,26.2565,91.6862,0.4,1.1,1.3,4.0,23.2,64,13.1,1006.4,LIGHT_RAIN
W000286,2025-04-29 18:00:00,Assam,Kamrup Rural,26.1281,91.6088,3.5,8.5,10.9,34.1,29.3,60,26.7,1005.2,LIGHT_RAIN
W000287,2025-04-29 20:24:00,Assam,Darrang,26.5834,91.9739,3.9,9.6,11.7,26.4,28.0,52,30.2,1009.3,LIGHT_RAIN
W000288,2025-04-29 22:48:00,Assam,Sonitpur,26.5221,92.8534,0.4,1.4,1.7,3.3,24.0,53,24.0,1002.2,LIGHT_RAIN
W000289,2025-04-30 01:12:00,Assam,Dibrugarh,27.3508,94.9631,1.5,8.5,11.6,35.9,34.7,57,17.3,1002.1,LIGHT_RAIN
W000290,2025-04-30 03:36:00,Assam,Cachar,24.7374,92.6932,2.7,7.9,11.2,22.2,33.6,56,23.8,1007.0,LIGHT_RAIN
W000291,2025-04-30 06:00:00,Assam,Nagaon,26.2365,92.5571,1.2,3.5,6.3,17.9,27.8,62,18.7,1002.2,LIGHT_RAIN
W000292,2025-04-30 08:24:00,Meghalaya,East Khasi Hills,25.5907,91.9649,1.1,6.5,8.3,26.5,29.0,68,36.7,866.5,LIGHT_RAIN
W000293,2025-04-30 10:48:00,Meghalaya,West Khasi Hills,25.5899,91.1493,2.4,5.0,10.5,29.1,26.2,66,27.0,888.9,LIGHT_RAIN
W000294,2025-04-30 13:12:00,Meghalaya,Ri-Bhoi,25.9579,91.9174,1.0,2.9,4.2,12.5,27.1,60,26.7,953.9,LIGHT_RAIN
W000295,2025-04-30 15:36:00,Meghalaya,West Jaintia Hills,25.4233,92.2529,1.7,4.4,7.1,15.7,22.3,52,8.6,885.8,LIGHT_RAIN
W000296,2025-04-30 18:00:00,Sikkim,East Sikkim,27.4146,88.6916,0.9,3.7,6.7,16.7,7.8,51,29.5,854.5,LIGHT_RAIN
W000297,2025-04-30 20:24:00,Sikkim,North Sikkim,27.5926,88.5407,1.2,7.4,9.4,28.3,12.8,72,11.4,768.6,LIGHT_RAIN
W000298,2025-04-30 22:48:00,Sikkim,South Sikkim,27.1911,88.3322,3.5,8.7,13.0,37.2,33.0,71,11.3,882.1,LIGHT_RAIN
W000299,2025-05-01 01:12:00,Nagaland,Kohima,25.6833,94.2485,3.3,4.9,10.7,33.6,22.1,60,32.3,867.8,LIGHT_RAIN
W000300,2025-05-01 03:36:00,Nagaland,Dimapur,26.0187,93.5932,3.1,9.5,11.9,23.5,29.6,54,34.5,994.0,LIGHT_RAIN
W000301,2025-05-01 06:00:00,Nagaland,Mokokchung,26.2058,94.6238,1.3,5.5,8.3,26.9,24.9,75,25.4,879.1,LIGHT_RAIN
W000302,2025-05-01 08:24:00,Manipur,Imphal West,24.7151,93.9216,2.9,7.4,13.0,42.3,34.0,55,18.8,935.8,LIGHT_RAIN
W000303,2025-05-01 10:48:00,Manipur,Bishnupur,24.7663,93.6811,1.2,3.9,5.9,14.9,28.7,69,15.7,938.0,LIGHT_RAIN
W000304,2025-05-01 13:12:00,Manipur,Senapati,25.2345,93.9789,2.7,9.9,13.6,26.1,28.3,55,11.5,892.0,LIGHT_RAIN
W000305,2025-05-01 15:36:00,Mizoram,Aizawl,23.6896,92.5761,0.7,1.9,2.4,5.3,26.2,58,9.5,896.7,LIGHT_RAIN
W000306,2025-05-01 18:00:00,Mizoram,Kolasib,24.1706,92.5738,2.3,8.5,11.8,23.0,23.7,50,24.3,958.9,LIGHT_RAIN
W000307,2025-05-01 20:24:00,Mizoram,Lunglei,22.9388,92.6316,2.7,4.6,8.4,19.4,32.7,55,18.6,910.3,LIGHT_RAIN
W000308,2025-05-01 22:48:00,Tripura,West Tripura,23.9533,91.1425,3.3,6.8,13.7,27.6,22.8,74,40.3,1011.2,LIGHT_RAIN
W000309,2025-05-02 01:12:00,Tripura,Sipahijala,23.7032,91.3203,2.6,6.8,9.1,30.1,34.7,71,36.9,1011.2,LIGHT_RAIN
W000310,2025-05-02 03:36:00,Tripura,Dhalai,23.7366,91.7715,0.7,1.7,2.8,6.7,31.8,72,34.4,997.4,LIGHT_RAIN
W000311,2025-05-02 06:00:00,Arunachal Pradesh,Tawang,27.4694,91.9809,2.5,5.8,8.4,21.5,16.5,66,26.3,727.4,LIGHT_RAIN
W000312,2025-05-02 08:24:00,Arunachal Pradesh,West Kameng,27.287,92.4815,1.9,8.6,12.2,28.7,15.4,56,22.5,799.9,LIGHT_RAIN
W000313,2025-05-02 10:48:00,Arunachal Pradesh,Papum Pare,27.0226,93.5916,0.9,2.6,4.1,12.8,22.3,70,15.9,979.4,LIGHT_RAIN
W000314,2025-05-02 13:12:00,Arunachal Pradesh,East Siang,28.0242,95.462,3.1,6.7,10.8,25.4,22.3,60,39.9,997.1,LIGHT_RAIN
W000315,2025-05-02 15:36:00,Arunachal Pradesh,Lower Subansiri,27.5662,93.7971,2.0,6.5,8.6,22.9,24.7,51,27.8,860.3,LIGHT_RAIN
W000316,2025-05-02 18:00:00,Assam,Kamrup Metropolitan,26.1065,91.8104,1.6,5.7,7.0,19.6,31.1,52,22.9,1009.3,LIGHT_RAIN
W000317,2025-05-02 20:24:00,Assam,Kamrup Rural,26.2549,91.6005,0.3,1.0,1.5,4.5,31.2,52,36.2,1003.8,LIGHT_RAIN
W000318,2025-05-02 22:48:00,Assam,Darrang,26.342,91.9867,0.9,3.4,4.6,10.8,24.1,72,15.7,1009.8,LIGHT_RAIN
W000319,2025-05-03 01:12:00,Assam,Sonitpur,26.7175,92.782,0.9,3.6,4.2,10.3,29.1,66,16.6,1002.7,LIGHT_RAIN
W000320,2025-05-03 03:36:00,Assam,Dibrugarh,27.3633,94.9768,0.8,2.1,3.5,11.6,33.8,56,35.0,996.7,LIGHT_RAIN
W000321,2025-05-03 06:00:00,Assam,Cachar,24.6964,92.6887,3.4,7.2,11.9,35.6,26.5,66,20.1,1011.2,LIGHT_RAIN
W000322,2025-05-03 08:24:00,Assam,Nagaon,26.3147,92.7786,0.6,2.8,4.0,9.2,34.1,75,11.9,1006.9,LIGHT_RAIN
W000323,2025-05-03 10:48:00,Meghalaya,East Khasi Hills,25.4861,91.8504,0.1,0.4,0.9,1.9,24.2,63,11.2,863.4,CLEAR
W000324,2025-05-03 13:12:00,Meghalaya,West Khasi Hills,25.442,91.3498,1.1,6.2,7.9,18.4,35.0,54,33.9,888.2,LIGHT_RAIN
W000325,2025-05-03 15:36:00,Meghalaya,Ri-Bhoi,26.0184,91.846,3.2,7.1,11.7,37.8,31.2,55,27.1,962.9,LIGHT_RAIN
W000326,2025-05-03 18:00:00,Meghalaya,West Jaintia Hills,25.5773,92.2058,3.0,5.5,9.7,29.1,23.7,72,37.2,878.7,LIGHT_RAIN
W000327,2025-05-03 20:24:00,Sikkim,East Sikkim,27.3181,88.755,1.4,5.3,7.5,17.0,8.8,76,35.6,855.1,LIGHT_RAIN
W000328,2025-05-03 22:48:00,Sikkim,North Sikkim,27.374,88.5983,1.9,3.5,5.9,19.5,6.8,69,27.9,775.2,LIGHT_RAIN
W000329,2025-05-04 01:12:00,Sikkim,South Sikkim,27.07,88.3332,1.6,6.7,9.9,21.6,26.9,61,28.4,886.1,LIGHT_RAIN
W000330,2025-05-04 03:36:00,Nagaland,Kohima,25.6309,94.258,1.1,3.3,5.3,10.7,23.8,57,21.4,874.5,LIGHT_RAIN
W000331,2025-05-04 06:00:00,Nagaland,Dimapur,25.774,93.7789,0.5,2.8,3.4,6.6,32.3,73,12.5,995.0,LIGHT_RAIN
W000332,2025-05-04 08:24:00,Nagaland,Mokokchung,26.3788,94.6558,1.7,6.8,9.8,26.6,22.9,77,32.7,888.0,LIGHT_RAIN
W000333,2025-05-04 10:48:00,Manipur,Imphal West,24.7985,93.8247,3.4,11.0,13.6,35.8,30.0,48,24.1,939.2,LIGHT_RAIN
W000334,2025-05-04 13:12:00,Manipur,Bishnupur,24.5973,93.7847,0.9,3.2,6.3,14.8,32.6,51,18.0,936.1,LIGHT_RAIN
W000335,2025-05-04 15:36:00,Manipur,Senapati,25.2213,93.9932,1.5,6.6,8.6,20.9,28.0,73,38.9,895.7,LIGHT_RAIN
W000336,2025-05-04 18:00:00,Mizoram,Aizawl,23.6965,92.7625,1.2,4.8,6.1,15.0,22.7,64,16.4,905.3,LIGHT_RAIN
W000337,2025-05-04 20:24:00,Mizoram,Kolasib,24.1258,92.6853,2.2,5.0,10.5,29.2,31.8,70,29.9,947.9,LIGHT_RAIN
W000338,2025-05-04 22:48:00,Mizoram,Lunglei,22.8081,92.7239,3.3,7.4,12.5,38.0,30.3,62,22.9,911.5,LIGHT_RAIN
W000339,2025-05-05 01:12:00,Tripura,West Tripura,23.8289,91.1736,2.1,5.8,11.9,33.5,22.3,75,40.9,1005.0,LIGHT_RAIN
W000340,2025-05-05 03:36:00,Tripura,Sipahijala,23.699,91.4612,3.2,5.8,12.9,28.0,32.4,58,32.8,1005.9,LIGHT_RAIN
W000341,2025-05-05 06:00:00,Tripura,Dhalai,23.7959,91.8042,4.3,10.5,13.7,31.6,25.8,68,37.8,1004.6,LIGHT_RAIN
