road_id,road_name,state,district,start_lat,start_lon,end_lat,end_lon,length_km,road_type,surface_type,one_way,bridge,tunnel,elevation_m,slope_percent,river_crossing,road_condition,current_system_score
NH-54,Silchar-Aizawl Hwy Sec-10,Mizoram,Aizawl,23.76,92.7896,23.8007,92.8275,8.0,NH,Asphalt,0,0,0,1167,31.5,0,POOR,0.663
NH-54,Vairengte-Kolasib Corridor Sec-11,Mizoram,Kolasib,24.2681,92.5771,24.3066,92.6049,4.8,NH,Asphalt,0,0,0,572,24.8,0,POOR,0.527
NH-54,Aizawl-Lunglei Road Sec-12,Mizoram,Lunglei,22.8526,92.7968,22.8839,92.8146,17.7,NH,Asphalt,0,0,0,1020,30.5,0,POOR,0.566
NH-08,Assam-Agartala National Hwy Sec-13,Tripura,West Tripura,23.8936,91.3477,23.9335,91.3663,14.1,NH,Concrete,0,0,0,33,0.4,0,GOOD,0.053
NH-08,Agartala-Udaipur Hwy Sec-14,Tripura,Sipahijala,23.5644,91.3994,23.5898,91.428,12.0,NH,Asphalt,0,0,0,47,3.8,0,GOOD,0.051
NH-08,Ambassa Corridor Sec-15,Tripura,Dhalai,23.8275,91.8634,23.8715,91.9076,7.0,NH,Asphalt,0,0,0,162,10.2,0,FAIR,0.298
NH-13,Bhalukpong-Tawang Hwy Sec-16,Arunachal Pradesh,Tawang,27.4788,91.7273,27.5184,91.7689,11.4,NH,Asphalt,0,0,1,2941,43.5,0,CRITICAL,0.722
NH-13,Trans-Arunachal Hwy Sec-17,Arunachal Pradesh,West Kameng,27.2853,92.3525,27.3046,92.3879,15.0,NH,Asphalt,0,0,0,2155,37.8,0,POOR,0.51
NH-415,Itanagar-Naharlagun Corridor Sec-18,Arunachal Pradesh,Papum Pare,27.0712,93.5483,27.0922,93.5856,11.6,NH,Asphalt,0,0,0,329,18.5,0,FAIR,0.285
NH-515,Pasighat Corridor Sec-19,Arunachal Pradesh,East Siang,27.928,95.3056,27.9664,95.3375,11.7,NH,Concrete,0,1,0,136,9.7,1,POOR,0.457
NH-13,Ziro-Yachuli Road Sec-20,Arunachal Pradesh,Lower Subansiri,27.4687,93.8823,27.4997,93.9135,13.9,NH,Asphalt,0,0,0,1610,32.8,0,POOR,0.659
NH-27,East-West Corridor Sec-1,Assam,Kamrup Metropolitan,26.2944,91.7879,26.3393,91.8079,6.6,NH,Asphalt,0,0,0,29,1.6,0,GOOD,0.052
NH-27,Amingaon-Rangia Hwy Sec-2,Assam,Kamrup Rural,26.0876,91.5677,26.1284,91.5895,17.1,NH,Asphalt,0,1,0,54,3.0,0,GOOD,0.197
NH-15,North Bank Hwy Sec-3,Assam,Darrang,26.4776,92.0714,26.5213,92.0991,7.2,NH,Concrete,0,1,0,54,3.4,0,GOOD,0.08
NH-15,Tezpur-Biswanath Hwy Sec-4,Assam,Sonitpur,26.6063,92.7389,26.6504,92.7659,9.8,NH,Asphalt,0,1,0,31,3.9,0,GOOD,0.232
NH-37,Upper Assam Hwy Sec-5,Assam,Dibrugarh,27.5309,94.8485,27.5585,94.8778,8.8,NH,Asphalt,0,1,0,168,0.4,0,GOOD,0.229
NH-37,Silchar-Badarpur Corridor Sec-6,Assam,Cachar,24.6943,92.6553,24.7309,92.6793,5.5,NH,Asphalt,0,1,0,20,0.9,0,GOOD,0.181
NH-27,Kaziranga Bypass Sec-7,Assam,Nagaon,26.3165,92.6884,26.3515,92.7097,14.4,NH,Asphalt,1,0,0,20,1.8,0,GOOD,0.184
NH-206,Shillong-Dawki Hwy Sec-8,Meghalaya,East Khasi Hills,25.5528,91.7996,25.5905,91.8188,11.0,NH,Asphalt,0,0,0,1476,31.1,0,POOR,0.451
NH-127B,Nongstoin Road Sec-9,Meghalaya,West Khasi Hills,25.4926,91.1255,25.5124,91.1697,17.7,NH,Asphalt,0,0,0,1254,28.2,0,POOR,0.677
NH-06,Guwahati-Shillong Expressway Sec-10,Meghalaya,Ri-Bhoi,25.8814,91.9395,25.9258,91.9662,6.7,NH,Asphalt,0,0,0,505,14.1,0,FAIR,0.426
NH-06,Jowai Bypass Sec-11,Meghalaya,West Jaintia Hills,25.5398,92.2629,25.5674,92.2956,7.9,NH,Asphalt,0,0,0,1309,26.3,0,POOR,0.656
NH-10,Sevoke-Gangtok Hwy Sec-12,Sikkim,East Sikkim,27.2169,88.7542,27.2424,88.776,17.3,NH,Asphalt,0,1,0,1706,40.1,0,CRITICAL,0.845
NH-310,Mangan-Chungthang Road Sec-13,Sikkim,North Sikkim,27.5443,88.4462,27.5635,88.4732,14.3,NH,Asphalt,0,1,1,2509,49.6,0,CRITICAL,0.776
NH-510,Namchi-Jorethang Rd Sec-14,Sikkim,South Sikkim,27.102,88.4504,27.1346,88.4856,7.3,NH,Asphalt,0,1,0,1300,34.9,0,POOR,0.656
NH-29,Dimapur-Kohima Corridor Sec-15,Nagaland,Kohima,25.6402,94.2352,25.6595,94.2585,8.9,NH,Asphalt,0,0,0,1445,37.0,0,POOR,0.517
NH-29,Dimapur Gateway Sec-16,Nagaland,Dimapur,25.7777,93.8093,25.8118,93.8399,11.6,NH,Asphalt,0,0,0,244,3.4,0,GOOD,0.163
NH-02,Mokokchung-Amguri Rd Sec-17,Nagaland,Mokokchung,26.3273,94.6162,26.3654,94.6492,7.6,NH,Asphalt,0,0,0,1296,32.1,0,POOR,0.473
NH-02,Imphal Ring Road Sec-18,Manipur,Imphal West,24.841,93.9848,24.8691,94.0245,11.8,NH,Asphalt,0,1,0,835,0.4,0,GOOD,0.234
NH-02,Imphal-Churachandpur Hwy Sec-19,Manipur,Bishnupur,24.5859,93.7801,24.6192,93.7997,16.4,NH,Asphalt,0,1,0,779,2.9,0,GOOD,0.078
NH-02,Mao-Maram Highway Sec-20,Manipur,Senapati,25.3709,94.1542,25.4085,94.1908,16.3,NH,Asphalt,0,0,0,1220,29.9,0,POOR,0.502
NH-54,Silchar-Aizawl Hwy Sec-1,Mizoram,Aizawl,23.8098,92.5807,23.8533,92.5969,15.8,NH,Asphalt,0,0,0,1165,32.9,0,POOR,0.578
NH-54,Vairengte-Kolasib Corridor Sec-2,Mizoram,Kolasib,24.1844,92.8265,24.2071,92.8603,10.2,NH,Asphalt,0,0,0,651,26.1,0,POOR,0.626
NH-54,Aizawl-Lunglei Road Sec-3,Mizoram,Lunglei,22.8786,92.6011,22.8987,92.6374,16.2,NH,Asphalt,0,0,0,1024,33.8,0,POOR,0.592
NH-08,Assam-Agartala National Hwy Sec-4,Tripura,West Tripura,23.7116,91.3903,23.7412,91.414,11.6,NH,Concrete,0,0,0,20,2.2,0,GOOD,0.096
NH-08,Agartala-Udaipur Hwy Sec-5,Tripura,Sipahijala,23.7017,91.285,23.7387,91.3288,16.2,NH,Concrete,0,0,0,55,5.3,0,GOOD,0.05
NH-08,Ambassa Corridor Sec-6,Tripura,Dhalai,23.9345,91.7795,23.975,91.8093,14.0,NH,Asphalt,0,0,0,159,13.0,0,FAIR,0.401
NH-13,Bhalukpong-Tawang Hwy Sec-7,Arunachal Pradesh,Tawang,27.6916,91.9651,27.7196,91.9818,5.9,NH,Asphalt,0,0,1,2949,44.7,0,CRITICAL,0.917
NH-13,Trans-Arunachal Hwy Sec-8,Arunachal Pradesh,West Kameng,27.3025,92.5321,27.3406,92.5724,14.4,NH,Asphalt,0,0,1,2202,39.9,0,CRITICAL,0.878
NH-415,Itanagar-Naharlagun Corridor Sec-9,Arunachal Pradesh,Papum Pare,26.9709,93.6559,27.013,93.6901,8.9,NH,Asphalt,0,0,0,377,17.4,0,FAIR,0.342
NH-515,Pasighat Corridor Sec-10,Arunachal Pradesh,East Siang,27.9431,95.4695,27.9781,95.492,9.3,NH,Asphalt,0,1,0,192,9.9,0,GOOD,0.231
NH-13,Ziro-Yachuli Road Sec-11,Arunachal Pradesh,Lower Subansiri,27.5331,93.8882,27.5485,93.9246,11.1,NH,Asphalt,0,0,0,1615,30.0,0,POOR,0.544
NH-27,East-West Corridor Sec-12,Assam,Kamrup Metropolitan,26.0113,91.6937,26.0439,91.7153,10.4,NH,Concrete,0,0,0,50,0.4,0,GOOD,0.155
NH-27,Amingaon-Rangia Hwy Sec-13,Assam,Kamrup Rural,26.2048,91.6498,26.2446,91.6794,12.7,NH,Asphalt,0,1,0,20,0.4,0,GOOD,0.145
NH-15,North Bank Hwy Sec-14,Assam,Darrang,26.4168,92.0859,26.4579,92.1209,5.1,NH,Concrete,0,1,0,55,3.2,1,POOR,0.553
NH-15,Tezpur-Biswanath Hwy Sec-15,Assam,Sonitpur,26.6221,92.7188,26.6622,92.7531,5.8,NH,Concrete,0,0,0,50,2.9,0,GOOD,0.205
NH-37,Upper Assam Hwy Sec-16,Assam,Dibrugarh,27.4624,94.8483,27.5064,94.8705,12.3,NH,Asphalt,0,1,0,117,0.4,0,GOOD,0.155
NH-37,Silchar-Badarpur Corridor Sec-17,Assam,Cachar,24.787,92.8052,24.8201,92.8447,14.2,NH,Concrete,0,1,0,46,4.1,0,GOOD,0.113
NH-27,Kaziranga Bypass Sec-18,Assam,Nagaon,26.3323,92.6246,26.3667,92.6528,10.7,NH,Asphalt,1,1,0,53,2.8,0,GOOD,0.102
NH-206,Shillong-Dawki Hwy Sec-19,Meghalaya,East Khasi Hills,25.5432,91.851,25.5702,91.8902,14.5,NH,Asphalt,0,0,0,1467,33.0,0,POOR,0.459
NH-127B,Nongstoin Road Sec-20,Meghalaya,West Khasi Hills,25.6534,91.3075,25.6814,91.3497,7.4,NH,Asphalt,0,0,0,1255,25.5,0,POOR,0.584
NH-06,Guwahati-Shillong Expressway Sec-1,Meghalaya,Ri-Bhoi,25.9835,92.0221,26.0039,92.056,8.9,NH,Asphalt,0,0,0,606,17.0,0,FAIR,0.296
NH-06,Jowai Bypass Sec-2,Meghalaya,West Jaintia Hills,25.5712,92.1359,25.595,92.1633,4.9,NH,Asphalt,0,0,0,1372,24.7,0,POOR,0.484
NH-10,Sevoke-Gangtok Hwy Sec-3,Sikkim,East Sikkim,27.2546,88.5135,27.2833,88.5552,9.3,NH,Asphalt,0,1,0,1622,42.9,1,CRITICAL,0.844
NH-310,Mangan-Chungthang Road Sec-4,Sikkim,North Sikkim,27.5478,88.6515,27.5833,88.6771,17.5,NH,Asphalt,0,1,1,2470,46.5,0,CRITICAL,0.85
NH-510,Namchi-Jorethang Rd Sec-5,Sikkim,South Sikkim,27.0318,88.4366,27.0551,88.4751,8.9,NH,Asphalt,0,1,0,1244,36.6,0,POOR,0.623
NH-29,Dimapur-Kohima Corridor Sec-6,Nagaland,Kohima,25.5521,94.0471,25.5881,94.0811,14.9,NH,Asphalt,0,0,0,1475,35.4,0,POOR,0.566
NH-29,Dimapur Gateway Sec-7,Nagaland,Dimapur,25.9928,93.8404,26.0126,93.8722,16.2,NH,Asphalt,0,0,0,181,4.0,0,GOOD,0.229
NH-02,Mokokchung-Amguri Rd Sec-8,Nagaland,Mokokchung,26.4241,94.4471,26.4585,94.4843,14.7,NH,Asphalt,0,0,0,1365,33.2,0,POOR,0.665
NH-02,Imphal Ring Road Sec-9,Manipur,Imphal West,24.7555,94.0479,24.7939,94.0681,11.2,NH,Asphalt,0,0,0,827,0.4,0,GOOD,0.211
NH-02,Imphal-Churachandpur Hwy Sec-10,Manipur,Bishnupur,24.5246,93.9045,24.5423,93.9301,11.8,NH,Asphalt,0,1,0,820,4.4,0,GOOD,0.177
NH-02,Mao-Maram Highway Sec-11,Manipur,Senapati,25.2292,94.1137,25.2684,94.1577,8.8,NH,Asphalt,0,0,0,1261,28.8,0,POOR,0.52
NH-54,Silchar-Aizawl Hwy Sec-12,Mizoram,Aizawl,23.5813,92.7286,23.6055,92.771,5.7,NH,Asphalt,0,0,0,1128,32.3,0,POOR,0.676
NH-54,Vairengte-Kolasib Corridor Sec-13,Mizoram,Kolasib,24.1486,92.6443,24.1758,92.678,13.1,NH,Asphalt,0,0,0,631,26.7,0,POOR,0.513
NH-54,Aizawl-Lunglei Road Sec-14,Mizoram,Lunglei,22.8001,92.5975,22.8378,92.6186,16.1,NH,Asphalt,0,0,0,1073,33.7,0,POOR,0.497
NH-08,Assam-Agartala National Hwy Sec-15,Tripura,West Tripura,23.8645,91.3311,23.8941,91.3562,10.4,NH,Asphalt,0,0,0,56,3.7,0,GOOD,0.138
NH-08,Agartala-Udaipur Hwy Sec-16,Tripura,Sipahijala,23.5757,91.2845,23.5955,91.3046,4.7,NH,Concrete,0,0,0,20,0.7,0,GOOD,0.061
NH-08,Ambassa Corridor Sec-17,Tripura,Dhalai,23.9988,91.7348,24.0231,91.765,13.2,NH,Concrete,0,0,0,110,13.9,0,FAIR,0.446
NH-13,Bhalukpong-Tawang Hwy Sec-18,Arunachal Pradesh,Tawang,27.5722,91.9105,27.604,91.9308,12.8,NH,Asphalt,0,0,1,2935,45.5,0,CRITICAL,0.829
NH-13,Trans-Arunachal Hwy Sec-19,Arunachal Pradesh,West Kameng,27.2907,92.4839,27.308,92.5017,14.1,NH,Asphalt,0,0,1,2253,37.6,0,CRITICAL,0.823
NH-415,Itanagar-Naharlagun Corridor Sec-20,Arunachal Pradesh,Papum Pare,27.0972,93.589,27.1396,93.6239,16.0,NH,Asphalt,0,0,0,295,16.2,0,FAIR,0.381
NH-515,Pasighat Corridor Sec-1,Arunachal Pradesh,East Siang,28.049,95.4612,28.0684,95.4864,9.3,NH,Asphalt,0,1,0,204,8.5,0,GOOD,0.149
NH-13,Ziro-Yachuli Road Sec-2,Arunachal Pradesh,Lower Subansiri,27.5102,93.9505,27.5292,93.9771,15.9,NH,Asphalt,0,0,0,1582,31.7,0,POOR,0.457
NH-27,East-West Corridor Sec-3,Assam,Kamrup Metropolitan,26.0514,91.6228,26.0885,91.6641,15.3,NH,Asphalt,0,1,0,103,2.8,0,GOOD,0.172
NH-27,Amingaon-Rangia Hwy Sec-4,Assam,Kamrup Rural,26.0986,91.6038,26.1233,91.6255,15.7,NH,Concrete,1,1,0,20,0.4,0,GOOD,0.193
NH-15,North Bank Hwy Sec-5,Assam,Darrang,26.5986,92.1171,26.6434,92.1329,7.5,NH,Asphalt,0,1,0,20,0.4,0,GOOD,0.133
NH-15,Tezpur-Biswanath Hwy Sec-6,Assam,Sonitpur,26.5459,92.7074,26.5675,92.7487,10.4,NH,Asphalt,0,1,0,129,0.8,0,GOOD,0.201
NH-37,Upper Assam Hwy Sec-7,Assam,Dibrugarh,27.5594,94.9408,27.5788,94.9647,17.5,NH,Asphalt,0,1,0,83,2.6,1,POOR,0.502
NH-37,Silchar-Badarpur Corridor Sec-8,Assam,Cachar,24.7223,92.7041,24.7518,92.7323,12.0,NH,Asphalt,0,1,0,20,0.4,0,GOOD,0.094
NH-27,Kaziranga Bypass Sec-9,Assam,Nagaon,26.2347,92.6415,26.2555,92.6621,11.5,NH,Asphalt,0,1,0,104,0.4,0,GOOD,0.082
NH-206,Shillong-Dawki Hwy Sec-10,Meghalaya,East Khasi Hills,25.4811,91.759,25.5232,91.7856,8.0,NH,Asphalt,0,0,0,1524,30.1,0,POOR,0.536
NH-127B,Nongstoin Road Sec-11,Meghalaya,West Khasi Hills,25.3791,91.2445,25.418,91.2704,15.3,NH,Asphalt,0,0,0,1266,28.1,0,POOR,0.645
NH-06,Guwahati-Shillong Expressway Sec-12,Meghalaya,Ri-Bhoi,25.9012,92.0136,25.9291,92.0395,17.0,NH,Asphalt,0,0,0,495,17.6,0,FAIR,0.416
NH-06,Jowai Bypass Sec-13,Meghalaya,West Jaintia Hills,25.4977,92.1405,25.5197,92.1717,5.5,NH,Asphalt,0,0,0,1352,28.3,0,POOR,0.538
NH-10,Sevoke-Gangtok Hwy Sec-14,Sikkim,East Sikkim,27.3326,88.577,27.3684,88.6016,15.7,NH,Asphalt,0,1,0,1677,40.0,1,CRITICAL,0.83
NH-310,Mangan-Chungthang Road Sec-15,Sikkim,North Sikkim,27.4831,88.6698,27.5192,88.7087,12.3,NH,Asphalt,0,1,1,2431,49.0,1,CRITICAL,0.859
NH-510,Namchi-Jorethang Rd Sec-16,Sikkim,South Sikkim,27.1025,88.3899,27.1204,88.4324,17.8,NH,Asphalt,0,1,0,1310,37.3,0,POOR,0.505
NH-29,Dimapur-Kohima Corridor Sec-17,Nagaland,Kohima,25.7043,94.0471,25.7406,94.0782,5.9,NH,Asphalt,0,0,0,1444,36.3,0,POOR,0.489
NH-29,Dimapur Gateway Sec-18,Nagaland,Dimapur,25.9673,93.8333,26.0071,93.8551,9.2,NH,Asphalt,0,0,0,218,5.7,0,GOOD,0.244
NH-02,Mokokchung-Amguri Rd Sec-19,Nagaland,Mokokchung,26.4346,94.499,26.4707,94.5433,15.6,NH,Asphalt,0,0,0,1373,29.6,0,POOR,0.592
NH-02,Imphal Ring Road Sec-20,Manipur,Imphal West,24.803,93.9116,24.8247,93.9347,15.8,NH,Asphalt,0,1,0,737,1.3,0,GOOD,0.246
NH-02,Imphal-Churachandpur Hwy Sec-1,Manipur,Bishnupur,24.5589,93.9006,24.5877,93.9287,12.5,NH,Asphalt,0,1,0,797,5.6,1,POOR,0.528
NH-02,Mao-Maram Highway Sec-2,Manipur,Senapati,25.3595,93.888,25.3764,93.9329,4.8,NH,Asphalt,0,0,0,1202,30.7,0,POOR,0.612
NH-54,Silchar-Aizawl Hwy Sec-3,Mizoram,Aizawl,23.6161,92.5856,23.6446,92.6201,16.6,NH,Asphalt,0,0,0,1141,33.3,0,POOR,0.501
NH-54,Vairengte-Kolasib Corridor Sec-4,Mizoram,Kolasib,24.1932,92.7921,24.2225,92.8283,5.4,NH,Asphalt,0,0,0,670,25.8,0,POOR,0.51
NH-54,Aizawl-Lunglei Road Sec-5,Mizoram,Lunglei,22.9463,92.8805,22.9719,92.9241,8.2,NH,Asphalt,0,0,0,1036,30.6,0,POOR,0.568
NH-08,Assam-Agartala National Hwy Sec-6,Tripura,West Tripura,23.8337,91.1832,23.8563,91.2251,4.9,NH,Asphalt,0,0,0,36,0.7,0,GOOD,0.114
NH-08,Agartala-Udaipur Hwy Sec-7,Tripura,Sipahijala,23.7386,91.2723,23.7665,91.3102,6.3,NH,Asphalt,0,0,0,69,1.9,0,GOOD,0.084
NH-08,Ambassa Corridor Sec-8,Tripura,Dhalai,23.8287,91.8683,23.8636,91.8926,13.9,NH,Asphalt,0,0,0,178,13.6,0,FAIR,0.303
NH-13,Bhalukpong-Tawang Hwy Sec-9,Arunachal Pradesh,Tawang,27.6289,91.7173,27.653,91.7393,15.3,NH,Asphalt,0,0,1,2958,45.3,0,CRITICAL,0.708
NH-13,Trans-Arunachal Hwy Sec-10,Arunachal Pradesh,West Kameng,27.1232,92.3479,27.1534,92.3751,14.8,NH,Asphalt,0,0,1,2237,37.0,0,CRITICAL,0.855
NH-415,Itanagar-Naharlagun Corridor Sec-11,Arunachal Pradesh,Papum Pare,26.9522,93.7276,26.9966,93.7602,16.1,NH,Asphalt,0,0,0,332,19.3,0,FAIR,0.348
NH-515,Pasighat Corridor Sec-12,Arunachal Pradesh,East Siang,28.1383,95.4675,28.1824,95.4841,14.7,NH,Asphalt,0,1,0,106,10.4,1,FAIR,0.269
NH-13,Ziro-Yachuli Road Sec-13,Arunachal Pradesh,Lower Subansiri,27.5259,93.7823,27.5641,93.7994,5.4,NH,Asphalt,0,0,0,1547,31.5,0,POOR,0.489
NH-27,East-West Corridor Sec-14,Assam,Kamrup Metropolitan,26.2769,91.7651,26.3043,91.7849,7.1,NH,Asphalt,0,1,0,108,0.4,0,GOOD,0.071
NH-27,Amingaon-Rangia Hwy Sec-15,Assam,Kamrup Rural,26.2204,91.6142,26.2651,91.6543,4.9,NH,Asphalt,0,1,0,32,0.6,0,GOOD,0.173
NH-15,North Bank Hwy Sec-16,Assam,Darrang,26.4841,92.0053,26.5091,92.0231,9.9,NH,Asphalt,0,1,0,20,2.4,1,POOR,0.472
NH-15,Tezpur-Biswanath Hwy Sec-17,Assam,Sonitpur,26.6128,92.7276,26.6484,92.7667,9.6,NH,Asphalt,0,1,0,104,2.6,0,GOOD,0.201
NH-37,Upper Assam Hwy Sec-18,Assam,Dibrugarh,27.4153,94.8282,27.4557,94.8487,8.7,NH,Concrete,0,1,0,124,0.4,1,GOOD,0.054
NH-37,Silchar-Badarpur Corridor Sec-19,Assam,Cachar,24.9669,92.8591,24.9948,92.8817,5.7,NH,Concrete,0,1,0,62,0.6,1,POOR,0.507
NH-27,Kaziranga Bypass Sec-20,Assam,Nagaon,26.1975,92.7581,26.2185,92.7836,13.2,NH,Concrete,1,0,0,26,0.4,0,GOOD,0.228
NH-206,Shillong-Dawki Hwy Sec-1,Meghalaya,East Khasi Hills,25.4978,91.9109,25.5156,91.9336,16.4,NH,Asphalt,0,0,0,1515,32.0,0,POOR,0.615
NH-127B,Nongstoin Road Sec-2,Meghalaya,West Khasi Hills,25.6185,91.1227,25.6353,91.1544,13.7,NH,Asphalt,0,0,0,1222,27.8,0,POOR,0.467
NH-06,Guwahati-Shillong Expressway Sec-3,Meghalaya,Ri-Bhoi,25.8439,91.8588,25.8618,91.8739,17.8,NH,Asphalt,0,0,0,541,17.5,0,FAIR,0.414
NH-06,Jowai Bypass Sec-4,Meghalaya,West Jaintia Hills,25.3346,92.0563,25.35,92.0811,8.6,NH,Asphalt,0,0,0,1311,24.4,0,POOR,0.563
NH-10,Sevoke-Gangtok Hwy Sec-5,Sikkim,East Sikkim,27.3269,88.6634,27.3659,88.6954,9.6,NH,Asphalt,0,1,0,1636,39.9,0,CRITICAL,0.886
NH-310,Mangan-Chungthang Road Sec-6,Sikkim,North Sikkim,27.423,88.5767,27.4401,88.5969,13.1,NH,Asphalt,0,1,1,2457,46.4,0,CRITICAL,0.832
NH-510,Namchi-Jorethang Rd Sec-7,Sikkim,South Sikkim,27.2437,88.2665,27.2736,88.2976,17.7,NH,Asphalt,0,1,0,1339,34.5,0,POOR,0.607
NH-29,Dimapur-Kohima Corridor Sec-8,Nagaland,Kohima,25.5593,94.1116,25.5772,94.1471,6.6,NH,Asphalt,0,0,0,1495,37.2,0,POOR,0.679
NH-29,Dimapur Gateway Sec-9,Nagaland,Dimapur,26.0443,93.7711,26.0705,93.7914,10.4,NH,Asphalt,0,1,0,153,2.5,0,GOOD,0.096
NH-02,Mokokchung-Amguri Rd Sec-10,Nagaland,Mokokchung,26.2342,94.5507,26.2746,94.5889,11.3,NH,Asphalt,0,0,0,1357,32.3,0,POOR,0.594
NH-02,Imphal Ring Road Sec-11,Manipur,Imphal West,24.9524,93.9752,24.9918,94.0036,12.9,NH,Asphalt,0,1,0,784,3.5,0,GOOD,0.142
NH-02,Imphal-Churachandpur Hwy Sec-12,Manipur,Bishnupur,24.6171,93.8917,24.6602,93.9333,15.2,NH,Asphalt,0,1,0,782,4.2,0,GOOD,0.058
NH-02,Mao-Maram Highway Sec-13,Manipur,Senapati,25.207,94.1513,25.2256,94.1943,17.1,NH,Asphalt,0,0,0,1230,27.8,0,POOR,0.453
NH-54,Silchar-Aizawl Hwy Sec-14,Mizoram,Aizawl,23.7098,92.6584,23.728,92.6939,12.5,NH,Asphalt,0,0,0,1105,33.5,0,POOR,0.477
NH-54,Vairengte-Kolasib Corridor Sec-15,Mizoram,Kolasib,24.0923,92.6685,24.1123,92.6865,7.1,NH,Asphalt,0,0,0,554,22.3,0,FAIR,0.38
NH-54,Aizawl-Lunglei Road Sec-16,Mizoram,Lunglei,22.753,92.8493,22.7727,92.8827,9.1,NH,Asphalt,0,0,0,1069,29.5,0,POOR,0.58
NH-08,Assam-Agartala National Hwy Sec-17,Tripura,West Tripura,23.7968,91.3109,23.8254,91.3457,15.7,NH,Asphalt,0,0,0,76,3.3,0,GOOD,0.161
NH-08,Agartala-Udaipur Hwy Sec-18,Tripura,Sipahijala,23.7577,91.3335,23.801,91.3686,5.4,NH,Concrete,0,0,0,20,2.1,0,GOOD,0.056
NH-08,Ambassa Corridor Sec-19,Tripura,Dhalai,23.7453,91.7186,23.7645,91.7624,11.1,NH,Asphalt,0,0,0,93,13.6,0,FAIR,0.344
NH-13,Bhalukpong-Tawang Hwy Sec-20,Arunachal Pradesh,Tawang,27.7308,91.7347,27.747,91.7515,17.8,NH,Asphalt,0,0,1,2922,42.9,0,CRITICAL,0.903
NH-13,Trans-Arunachal Hwy Sec-1,Arunachal Pradesh,West Kameng,27.2458,92.3977,27.2752,92.438,13.4,NH,Asphalt,0,0,1,2206,38.5,0,CRITICAL,0.787
NH-415,Itanagar-Naharlagun Corridor Sec-2,Arunachal Pradesh,Papum Pare,27.2258,93.5828,27.2634,93.6155,15.9,NH,Asphalt,0,0,0,359,17.7,0,FAIR,0.375
NH-515,Pasighat Corridor Sec-3,Arunachal Pradesh,East Siang,28.1528,95.3702,28.1705,95.4048,16.8,NH,Asphalt,0,1,0,103,8.3,0,GOOD,0.206
NH-13,Ziro-Yachuli Road Sec-4,Arunachal Pradesh,Lower Subansiri,27.516,93.7556,27.5521,93.7863,14.7,NH,Asphalt,0,0,0,1609,33.2,0,POOR,0.63
NH-27,East-West Corridor Sec-5,Assam,Kamrup Metropolitan,26.2565,91.6862,26.2908,91.7097,6.3,NH,Asphalt,1,0,0,69,2.0,0,GOOD,0.154
NH-27,Amingaon-Rangia Hwy Sec-6,Assam,Kamrup Rural,26.1281,91.6088,26.1619,91.6359,9.6,NH,Asphalt,1,1,0,82,0.4,0,GOOD,0.222
NH-15,North Bank Hwy Sec-7,Assam,Darrang,26.5834,91.9739,26.608,92.0034,9.7,NH,Asphalt,0,1,0,40,1.8,1,GOOD,0.128
NH-15,Tezpur-Biswanath Hwy Sec-8,Assam,Sonitpur,26.5221,92.8534,26.5607,92.877,13.7,NH,Concrete,0,0,0,112,4.6,0,GOOD,0.228
NH-37,Upper Assam Hwy Sec-9,Assam,Dibrugarh,27.3508,94.9631,27.3907,94.9837,5.7,NH,Asphalt,0,1,0,113,0.4,0,GOOD,0.098
NH-37,Silchar-Badarpur Corridor Sec-10,Assam,Cachar,24.7374,92.6932,24.7748,92.7253,6.8,NH,Asphalt,0,1,0,63,1.7,1,POOR,0.514
NH-27,Kaziranga Bypass Sec-11,Assam,Nagaon,26.2365,92.5571,26.2529,92.5729,17.6,NH,Asphalt,1,1,0,112,2.4,0,GOOD,0.061
NH-206,Shillong-Dawki Hwy Sec-12,Meghalaya,East Khasi Hills,25.5907,91.9649,25.6218,92.0046,13.7,NH,Asphalt,0,0,0,1497,28.2,0,POOR,0.633
NH-127B,Nongstoin Road Sec-13,Meghalaya,West Khasi Hills,25.5899,91.1493,25.6179,91.1796,16.0,NH,Asphalt,0,0,0,1268,26.3,0,POOR,0.546
NH-06,Guwahati-Shillong Expressway Sec-14,Meghalaya,Ri-Bhoi,25.9579,91.9174,25.9882,91.9528,5.1,NH,Asphalt,0,0,0,605,14.8,0,FAIR,0.296
NH-06,Jowai Bypass Sec-15,Meghalaya,West Jaintia Hills,25.4233,92.2529,25.4447,92.2816,7.0,NH,Asphalt,0,0,0,1300,28.3,0,POOR,0.503
NH-10,Sevoke-Gangtok Hwy Sec-16,Sikkim,East Sikkim,27.4146,88.6916,27.4362,88.7162,14.1,NH,Asphalt,0,1,0,1619,42.2,1,CRITICAL,0.898
NH-310,Mangan-Chungthang Road Sec-17,Sikkim,North Sikkim,27.5926,88.5407,27.6225,88.5728,12.8,NH,Asphalt,0,1,1,2496,47.0,0,CRITICAL,0.883
NH-510,Namchi-Jorethang Rd Sec-18,Sikkim,South Sikkim,27.1911,88.3322,27.2075,88.3586,16.7,NH,Asphalt,0,1,0,1338,35.1,0,POOR,0.577
NH-29,Dimapur-Kohima Corridor Sec-19,Nagaland,Kohima,25.6833,94.2485,25.7018,94.2722,16.7,NH,Asphalt,0,0,0,1484,34.3,0,POOR,0.592
