terrain_id,state,district,latitude,longitude,elevation_m,slope_percent,aspect,terrain_type,river_distance_km
TR000246,Tripura,West Tripura,23.8337,91.1832,36,0.7,NORTH_EAST,ROLLING_PLAINS,1.02
TR000247,Tripura,Sipahijala,23.7386,91.2723,69,1.9,EAST,ROLLING_PLAINS,2.7
TR000248,Tripura,Dhalai,23.8287,91.8683,178,13.6,EAST,LOW_HILLS,1.75
TR000249,Arunachal Pradesh,Tawang,27.6289,91.7173,2958,45.3,NORTH_EAST,HIGH_ALPINE,5.4
TR000250,Arunachal Pradesh,West Kameng,27.1232,92.3479,2237,37.0,SOUTH_WEST,STEEP_MOUNTAIN,4.47
TR000251,Arunachal Pradesh,Papum Pare,26.9522,93.7276,332,19.3,SOUTH_EAST,DISSECTED_HILLS,1.0
TR000252,Arunachal Pradesh,East Siang,28.1383,95.4675,106,10.4,SOUTH,RIVER_VALLEY,0.29
TR000253,Arunachal Pradesh,Lower Subansiri,27.5259,93.7823,1547,31.5,WEST,STEEP_MOUNTAIN,2.76
TR000254,Assam,Kamrup Metropolitan,26.2769,91.7651,108,0.4,NORTH_EAST,PLAINS,0.65
TR000255,Assam,Kamrup Rural,26.2204,91.6142,32,0.6,NORTH_EAST,PLAINS,0.63
TR000256,Assam,Darrang,26.4841,92.0053,20,2.4,NORTH_WEST,FLOOD_BASIN,0.12
TR000257,Assam,Sonitpur,26.6128,92.7276,104,2.6,NORTH_WEST,RIVER_VALLEY,0.59
TR000258,Assam,Dibrugarh,27.4153,94.8282,124,0.4,SOUTH_WEST,FLOOD_BASIN,0.28
TR000259,Assam,Cachar,24.9669,92.8591,62,0.6,EAST,FLOOD_BASIN,0.16
TR000260,Assam,Nagaon,26.1975,92.7581,26,0.4,NORTH_WEST,PLAINS,0.8
TR000261,Meghalaya,East Khasi Hills,25.4978,91.9109,1515,32.0,SOUTH_EAST,PLATEAU_ESCARPMENT,2.0
TR000262,Meghalaya,West Khasi Hills,25.6185,91.1227,1222,27.8,SOUTH_WEST,PLATEAU_ESCARPMENT,1.6
TR000263,Meghalaya,Ri-Bhoi,25.8439,91.8588,541,17.5,WEST,DISSECTED_HILLS,1.52
TR000264,Meghalaya,West Jaintia Hills,25.3346,92.0563,1311,24.4,EAST,DISSECTED_HILLS,1.47
TR000265,Sikkim,East Sikkim,27.3269,88.6634,1636,39.9,SOUTH_EAST,VALLEY_GORGE,0.4
TR000266,Sikkim,North Sikkim,27.423,88.5767,2457,46.4,EAST,HIGH_ALPINE,0.62
TR000267,Sikkim,South Sikkim,27.2437,88.2665,1339,34.5,WEST,VALLEY_GORGE,0.48
TR000268,Nagaland,Kohima,25.5593,94.1116,1495,37.2,NORTH_EAST,DISSECTED_HILLS,1.78
TR000269,Nagaland,Dimapur,26.0443,93.7711,153,2.5,NORTH,PLAINS,0.75
TR000270,Nagaland,Mokokchung,26.2342,94.5507,1357,32.3,NORTH,DISSECTED_HILLS,1.9
TR000271,Manipur,Imphal West,24.9524,93.9752,784,3.5,EAST,RIVER_VALLEY,0.74
TR000272,Manipur,Bishnupur,24.6171,93.8917,782,4.2,NORTH_WEST,RIVER_VALLEY,0.69
TR000273,Manipur,Senapati,25.207,94.1513,1230,27.8,NORTH,DISSECTED_HILLS,1.19
TR000274,Mizoram,Aizawl,23.7098,92.6584,1105,33.5,SOUTH_EAST,RIDGE_SLOPE,1.98
TR000275,Mizoram,Kolasib,24.0923,92.6685,554,22.3,NORTH_EAST,DISSECTED_HILLS,1.49
TR000276,Mizoram,Lunglei,22.753,92.8493,1069,29.5,SOUTH,RIDGE_SLOPE,2.64
TR000277,Tripura,West Tripura,23.7968,91.3109,76,3.3,SOUTH,ROLLING_PLAINS,0.98
TR000278,Tripura,Sipahijala,23.7577,91.3335,20,2.1,EAST,ROLLING_PLAINS,2.86
TR000279,Tripura,Dhalai,23.7453,91.7186,93,13.6,SOUTH_WEST,LOW_HILLS,1.89
TR000280,Arunachal Pradesh,Tawang,27.7308,91.7347,2922,42.9,NORTH_EAST,HIGH_ALPINE,5.11
TR000281,Arunachal Pradesh,West Kameng,27.2458,92.3977,2206,38.5,NORTH,STEEP_MOUNTAIN,4.49
TR000282,Arunachal Pradesh,Papum Pare,27.2258,93.5828,359,17.7,NORTH_EAST,DISSECTED_HILLS,1.34
TR000283,Arunachal Pradesh,East Siang,28.1528,95.3702,103,8.3,NORTH_EAST,RIVER_VALLEY,0.51
TR000284,Arunachal Pradesh,Lower Subansiri,27.516,93.7556,1609,33.2,NORTH,STEEP_MOUNTAIN,3.14
TR000285,Assam,Kamrup Metropolitan,26.2565,91.6862,69,2.0,NORTH,PLAINS,1.15
TR000286,Assam,Kamrup Rural,26.1281,91.6088,82,0.4,NORTH,PLAINS,0.74
TR000287,Assam,Darrang,26.5834,91.9739,40,1.8,SOUTH_WEST,FLOOD_BASIN,0.26
TR000288,Assam,Sonitpur,26.5221,92.8534,112,4.6,SOUTH_EAST,RIVER_VALLEY,0.84
TR000289,Assam,Dibrugarh,27.3508,94.9631,113,0.4,NORTH_WEST,FLOOD_BASIN,0.39
TR000290,Assam,Cachar,24.7374,92.6932,63,1.7,NORTH,FLOOD_BASIN,0.1
TR000291,Assam,Nagaon,26.2365,92.5571,112,2.4,WEST,PLAINS,0.78
TR000292,Meghalaya,East Khasi Hills,25.5907,91.9649,1497,28.2,NORTH_EAST,PLATEAU_ESCARPMENT,2.17
TR000293,Meghalaya,West Khasi Hills,25.5899,91.1493,1268,26.3,NORTH_WEST,PLATEAU_ESCARPMENT,1.67
TR000294,Meghalaya,Ri-Bhoi,25.9579,91.9174,605,14.8,EAST,DISSECTED_HILLS,1.53
TR000295,Meghalaya,West Jaintia Hills,25.4233,92.2529,1300,28.3,EAST,DISSECTED_HILLS,1.25
TR000296,Sikkim,East Sikkim,27.4146,88.6916,1619,42.2,SOUTH_EAST,VALLEY_GORGE,0.05
TR000297,Sikkim,North Sikkim,27.5926,88.5407,2496,47.0,EAST,HIGH_ALPINE,0.49
TR000298,Sikkim,South Sikkim,27.1911,88.3322,1338,35.1,EAST,VALLEY_GORGE,0.4
TR000299,Nagaland,Kohima,25.6833,94.2485,1484,34.3,SOUTH_EAST,DISSECTED_HILLS,1.94
TR000300,Nagaland,Dimapur,26.0187,93.5932,196,5.7,NORTH_WEST,PLAINS,1.01
TR000301,Nagaland,Mokokchung,26.2058,94.6238,1368,29.1,SOUTH,DISSECTED_HILLS,1.9
TR000302,Manipur,Imphal West,24.7151,93.9216,790,0.4,WEST,RIVER_VALLEY,0.53
TR000303,Manipur,Bishnupur,24.7663,93.6811,767,5.4,NORTH_EAST,RIVER_VALLEY,0.65
TR000304,Manipur,Senapati,25.2345,93.9789,1237,28.2,EAST,DISSECTED_HILLS,1.8
TR000305,Mizoram,Aizawl,23.6896,92.5761,1189,31.0,EAST,RIDGE_SLOPE,2.21
TR000306,Mizoram,Kolasib,24.1706,92.5738,554,23.4,NORTH,DISSECTED_HILLS,1.49
TR000307,Mizoram,Lunglei,22.9388,92.6316,1050,31.3,NORTH_WEST,RIDGE_SLOPE,2.65
TR000308,Tripura,West Tripura,23.9533,91.1425,20,3.8,NORTH,ROLLING_PLAINS,1.31
TR000309,Tripura,Sipahijala,23.7032,91.3203,20,4.4,NORTH_WEST,ROLLING_PLAINS,2.7
TR000310,Tripura,Dhalai,23.7366,91.7715,161,13.5,SOUTH_EAST,LOW_HILLS,1.65
TR000311,Arunachal Pradesh,Tawang,27.4694,91.9809,2916,44.7,NORTH_EAST,HIGH_ALPINE,5.36
TR000312,Arunachal Pradesh,West Kameng,27.287,92.4815,2177,37.6,NORTH_WEST,STEEP_MOUNTAIN,4.65
TR000313,Arunachal Pradesh,Papum Pare,27.0226,93.5916,345,19.3,NORTH_EAST,DISSECTED_HILLS,1.29
TR000314,Arunachal Pradesh,East Siang,28.0242,95.462,164,9.2,NORTH_WEST,RIVER_VALLEY,0.79
TR000315,Arunachal Pradesh,Lower Subansiri,27.5662,93.7971,1560,30.1,SOUTH_WEST,STEEP_MOUNTAIN,2.8
TR000316,Assam,Kamrup Metropolitan,26.1065,91.8104,40,2.6,NORTH_WEST,PLAINS,0.77
TR000317,Assam,Kamrup Rural,26.2549,91.6005,96,1.3,WEST,PLAINS,0.84
TR000318,Assam,Darrang,26.342,91.9867,35,2.7,EAST,FLOOD_BASIN,0.16
TR000319,Assam,Sonitpur,26.7175,92.782,107,2.0,SOUTH_EAST,RIVER_VALLEY,0.37
TR000320,Assam,Dibrugarh,27.3633,94.9768,168,0.6,NORTH_WEST,FLOOD_BASIN,0.34
TR000321,Assam,Cachar,24.6964,92.6887,20,0.9,WEST,FLOOD_BASIN,0.15
TR000322,Assam,Nagaon,26.3147,92.7786,64,0.4,NORTH_WEST,PLAINS,0.94
TR000323,Meghalaya,East Khasi Hills,25.4861,91.8504,1529,28.2,SOUTH_WEST,PLATEAU_ESCARPMENT,2.38
TR000324,Meghalaya,West Khasi Hills,25.442,91.3498,1275,29.9,WEST,PLATEAU_ESCARPMENT,2.03
TR000325,Meghalaya,Ri-Bhoi,26.0184,91.846,513,16.5,WEST,DISSECTED_HILLS,1.57
TR000326,Meghalaya,West Jaintia Hills,25.5773,92.2058,1372,23.9,SOUTH_EAST,DISSECTED_HILLS,1.13
TR000327,Sikkim,East Sikkim,27.3181,88.755,1613,42.2,NORTH_WEST,VALLEY_GORGE,0.06
TR000328,Sikkim,North Sikkim,27.374,88.5983,2429,48.2,WEST,HIGH_ALPINE,0.52
TR000329,Sikkim,South Sikkim,27.07,88.3332,1297,33.9,SOUTH_EAST,VALLEY_GORGE,0.72
TR000330,Nagaland,Kohima,25.6309,94.258,1415,36.5,NORTH_WEST,DISSECTED_HILLS,2.06
TR000331,Nagaland,Dimapur,25.774,93.7789,186,3.1,SOUTH_EAST,PLAINS,1.17
TR000332,Nagaland,Mokokchung,26.3788,94.6558,1278,32.7,SOUTH_EAST,DISSECTED_HILLS,2.29
TR000333,Manipur,Imphal West,24.7985,93.8247,755,3.6,SOUTH_WEST,RIVER_VALLEY,0.49
TR000334,Manipur,Bishnupur,24.5973,93.7847,787,1.8,SOUTH,RIVER_VALLEY,0.34
TR000335,Manipur,Senapati,25.2213,93.9932,1199,29.9,NORTH_WEST,DISSECTED_HILLS,1.49
TR000336,Mizoram,Aizawl,23.6965,92.7625,1101,35.3,EAST,RIDGE_SLOPE,1.77
TR000337,Mizoram,Kolasib,24.1258,92.6853,666,24.8,SOUTH,DISSECTED_HILLS,1.12
TR000338,Mizoram,Lunglei,22.8081,92.7239,1038,30.4,NORTH,RIDGE_SLOPE,2.85
TR000339,Tripura,West Tripura,23.8289,91.1736,84,0.4,NORTH_EAST,ROLLING_PLAINS,1.06
TR000340,Tripura,Sipahijala,23.699,91.4612,75,3.9,NORTH_EAST,ROLLING_PLAINS,3.1
TR000341,Tripura,Dhalai,23.7959,91.8042,88,12.2,SOUTH_WEST,LOW_HILLS,1.54
TR000342,Arunachal Pradesh,Tawang,27.5261,91.7567,2930,46.6,NORTH_EAST,HIGH_ALPINE,5.36
TR000343,Arunachal Pradesh,West Kameng,27.3526,92.4185,2155,40.4,NORTH,STEEP_MOUNTAIN,4.76
TR000344,Arunachal Pradesh,Papum Pare,27.0214,93.6148,306,18.8,SOUTH_WEST,DISSECTED_HILLS,1.19
TR000345,Arunachal Pradesh,East Siang,28.1571,95.3415,173,11.1,WEST,RIVER_VALLEY,0.19
TR000346,Arunachal Pradesh,Lower Subansiri,27.5194,93.8951,1561,32.5,WEST,STEEP_MOUNTAIN,3.05
TR000347,Assam,Kamrup Metropolitan,26.2415,91.6083,35,1.9,NORTH_EAST,PLAINS,0.84
TR000348,Assam,Kamrup Rural,26.239,91.5154,110,2.5,SOUTH_WEST,PLAINS,0.71
TR000349,Assam,Darrang,26.4783,92.1113,20,0.8,SOUTH_WEST,FLOOD_BASIN,0.64
TR000350,Assam,Sonitpur,26.5004,92.6798,37,1.1,SOUTH_WEST,RIVER_VALLEY,0.36
TR000351,Assam,Dibrugarh,27.6032,94.8296,168,0.9,SOUTH_EAST,FLOOD_BASIN,0.33
TR000352,Assam,Cachar,24.707,92.6878,35,0.7,SOUTH_WEST,FLOOD_BASIN,0.36
TR000353,Assam,Nagaon,26.3795,92.562,86,0.4,NORTH_EAST,PLAINS,1.06
TR000354,Meghalaya,East Khasi Hills,25.4751,91.9409,1522,32.5,SOUTH_EAST,PLATEAU_ESCARPMENT,2.17
TR000355,Meghalaya,West Khasi Hills,25.6372,91.1224,1330,25.6,SOUTH_WEST,PLATEAU_ESCARPMENT,1.58
TR000356,Meghalaya,Ri-Bhoi,25.9424,91.903,573,15.1,EAST,DISSECTED_HILLS,1.62
TR000357,Meghalaya,West Jaintia Hills,25.4854,92.0591,1383,26.6,NORTH,DISSECTED_HILLS,1.04
TR000358,Sikkim,East Sikkim,27.4759,88.6014,1693,43.5,NORTH_WEST,VALLEY_GORGE,0.11
TR000359,Sikkim,North Sikkim,27.4861,88.6066,2410,48.2,WEST,HIGH_ALPINE,0.36
TR000360,Sikkim,South Sikkim,27.0812,88.382,1280,38.0,WEST,VALLEY_GORGE,0.36
TR000361,Nagaland,Kohima,25.8215,94.0622,1431,34.0,NORTH_WEST,DISSECTED_HILLS,1.79
TR000362,Nagaland,Dimapur,25.9253,93.6732,194,1.9,WEST,PLAINS,0.94
TR000363,Nagaland,Mokokchung,26.2173,94.3852,1309,32.8,SOUTH,DISSECTED_HILLS,2.12
TR000364,Manipur,Imphal West,24.9558,94.0575,829,1.3,EAST,RIVER_VALLEY,0.63
TR000365,Manipur,Bishnupur,24.5762,93.8434,773,6.0,NORTH_WEST,RIVER_VALLEY,0.35
TR000366,Manipur,Senapati,25.3737,94.0092,1201,31.7,SOUTH_WEST,DISSECTED_HILLS,1.48
TR000367,Mizoram,Aizawl,23.8671,92.6321,1115,30.7,SOUTH,RIDGE_SLOPE,1.93
TR000368,Mizoram,Kolasib,24.2493,92.7829,636,24.4,WEST,DISSECTED_HILLS,1.3
TR000369,Mizoram,Lunglei,22.9842,92.7193,1072,30.3,WEST,RIDGE_SLOPE,2.49
TR000370,Tripura,West Tripura,23.8025,91.1504,20,2.5,EAST,ROLLING_PLAINS,1.08
TR000371,Tripura,Sipahijala,23.651,91.1841,36,2.8,SOUTH_EAST,ROLLING_PLAINS,2.91
TR000372,Tripura,Dhalai,23.9476,91.887,158,10.1,SOUTH,LOW_HILLS,1.98
TR000373,Arunachal Pradesh,Tawang,27.5543,91.9479,2883,44.8,SOUTH,HIGH_ALPINE,5.19
TR000374,Arunachal Pradesh,West Kameng,27.1578,92.4466,2191,38.0,WEST,STEEP_MOUNTAIN,4.28
TR000375,Arunachal Pradesh,Papum Pare,26.9915,93.5665,320,18.6,EAST,DISSECTED_HILLS,1.05
TR000376,Arunachal Pradesh,East Siang,28.1839,95.2179,214,9.8,EAST,RIVER_VALLEY,0.26
TR000377,Arunachal Pradesh,Lower Subansiri,27.6972,93.9018,1538,32.9,NORTH_WEST,STEEP_MOUNTAIN,2.88
TR000378,Assam,Kamrup Metropolitan,26.1474,91.7332,67,0.4,NORTH_WEST,PLAINS,1.08
TR000379,Assam,Kamrup Rural,26.1455,91.6141,51,1.3,WEST,PLAINS,0.87
TR000380,Assam,Darrang,26.5196,92.0874,20,1.6,NORTH_EAST,FLOOD_BASIN,0.22
TR000381,Assam,Sonitpur,26.6805,92.9342,92,2.5,NORTH_WEST,RIVER_VALLEY,0.72
TR000382,Assam,Dibrugarh,27.4979,94.8132,128,1.9,NORTH,FLOOD_BASIN,0.65
TR000383,Assam,Cachar,24.7974,92.8754,20,0.4,SOUTH_WEST,FLOOD_BASIN,0.57
TR000384,Assam,Nagaon,26.2282,92.5397,44,0.6,NORTH_WEST,PLAINS,0.72
TR000385,Meghalaya,East Khasi Hills,25.49,91.8938,1508,32.6,NORTH,PLATEAU_ESCARPMENT,2.52
TR000386,Meghalaya,West Khasi Hills,25.5808,91.1287,1237,28.1,NORTH_EAST,PLATEAU_ESCARPMENT,1.91
TR000387,Meghalaya,Ri-Bhoi,26.0494,91.8735,538,15.6,NORTH,DISSECTED_HILLS,1.36
TR000388,Meghalaya,West Jaintia Hills,25.5736,92.1527,1315,26.9,NORTH_EAST,DISSECTED_HILLS,1.41
TR000389,Sikkim,East Sikkim,27.3931,88.6976,1623,42.6,SOUTH_EAST,VALLEY_GORGE,0.05
TR000390,Sikkim,North Sikkim,27.424,88.5674,2418,50.7,SOUTH,HIGH_ALPINE,0.69
TR000391,Sikkim,South Sikkim,27.2514,88.4115,1328,37.2,SOUTH_EAST,VALLEY_GORGE,0.36
TR000392,Nagaland,Kohima,25.6297,94.2387,1481,36.9,SOUTH,DISSECTED_HILLS,1.74
TR000393,Nagaland,Dimapur,25.9288,93.7405,249,6.2,EAST,PLAINS,1.18
TR000394,Nagaland,Mokokchung,26.4614,94.6114,1297,28.7,WEST,DISSECTED_HILLS,2.47
TR000395,Manipur,Imphal West,24.6907,94.064,808,1.0,WEST,RIVER_VALLEY,0.56
TR000396,Manipur,Bishnupur,24.543,93.7761,829,3.8,SOUTH,RIVER_VALLEY,0.23
TR000397,Manipur,Senapati,25.1428,94.0823,1220,28.2,SOUTH_EAST,DISSECTED_HILLS,1.59
TR000398,Mizoram,Aizawl,23.7364,92.759,1076,31.0,NORTH_EAST,RIDGE_SLOPE,1.96
TR000399,Mizoram,Kolasib,24.2117,92.7344,567,22.0,EAST,DISSECTED_HILLS,1.31
TR000400,Mizoram,Lunglei,23.0087,92.7121,1079,33.4,NORTH_EAST,RIDGE_SLOPE,2.56
TR000401,Tripura,West Tripura,23.8767,91.3636,20,1.2,SOUTH_WEST,ROLLING_PLAINS,1.37
TR000402,Tripura,Sipahijala,23.7574,91.1888,45,1.7,NORTH_EAST,ROLLING_PLAINS,3.03
TR000403,Tripura,Dhalai,23.9551,91.7112,197,10.4,EAST,LOW_HILLS,1.92
TR000404,Arunachal Pradesh,Tawang,27.4888,91.9853,2947,44.0,NORTH_EAST,HIGH_ALPINE,5.27
TR000405,Arunachal Pradesh,West Kameng,27.3955,92.5545,2258,36.9,WEST,STEEP_MOUNTAIN,4.27
TR000406,Arunachal Pradesh,Papum Pare,27.0399,93.6474,378,20.9,SOUTH,DISSECTED_HILLS,1.13
TR000407,Arunachal Pradesh,East Siang,28.2127,95.339,158,11.1,EAST,RIVER_VALLEY,0.24
TR000408,Arunachal Pradesh,Lower Subansiri,27.5513,93.7619,1603,30.5,NORTH,STEEP_MOUNTAIN,2.66
TR000409,Assam,Kamrup Metropolitan,26.1322,91.6634,20,0.4,NORTH,PLAINS,0.77
TR000410,Assam,Kamrup Rural,26.1235,91.6143,22,0.4,NORTH,PLAINS,0.91
TR000411,Assam,Darrang,26.5711,92.1291,57,0.4,NORTH,FLOOD_BASIN,0.31
TR000412,Assam,Sonitpur,26.5124,92.9371,79,1.2,NORTH_WEST,RIVER_VALLEY,0.41
TR000413,Assam,Dibrugarh,27.401,94.8327,144,0.4,WEST,FLOOD_BASIN,0.36
TR000414,Assam,Cachar,24.858,92.8008,20,2.6,NORTH_WEST,FLOOD_BASIN,0.4
TR000415,Assam,Nagaon,26.2138,92.5695,43,0.4,EAST,PLAINS,0.9
TR000416,Meghalaya,East Khasi Hills,25.7057,92.0096,1528,29.6,NORTH,PLATEAU_ESCARPMENT,2.03
TR000417,Meghalaya,West Khasi Hills,25.6348,91.1985,1298,26.6,SOUTH_WEST,PLATEAU_ESCARPMENT,2.17
TR000418,Meghalaya,Ri-Bhoi,25.8935,91.8665,567,15.9,NORTH_WEST,DISSECTED_HILLS,1.71
TR000419,Meghalaya,West Jaintia Hills,25.5738,92.2772,1372,26.8,NORTH_EAST,DISSECTED_HILLS,0.99
TR000420,Sikkim,East Sikkim,27.2631,88.6829,1701,43.4,NORTH,VALLEY_GORGE,0.19
TR000421,Sikkim,North Sikkim,27.5085,88.5085,2507,48.8,NORTH_EAST,HIGH_ALPINE,0.09
TR000422,Sikkim,South Sikkim,27.1843,88.3516,1313,36.4,NORTH,VALLEY_GORGE,0.26
TR000423,Nagaland,Kohima,25.7814,94.0912,1467,34.3,SOUTH_EAST,DISSECTED_HILLS,1.93
TR000424,Nagaland,Dimapur,25.7841,93.7306,238,1.6,SOUTH_WEST,PLAINS,0.74
TR000425,Nagaland,Mokokchung,26.2996,94.5392,1331,30.8,SOUTH_EAST,DISSECTED_HILLS,2.37
TR000426,Manipur,Imphal West,24.884,93.9056,829,0.4,NORTH,RIVER_VALLEY,0.39
TR000427,Manipur,Bishnupur,24.5043,93.7416,799,1.3,SOUTH,RIVER_VALLEY,0.7
TR000428,Manipur,Senapati,25.3904,93.8807,1309,29.4,SOUTH,DISSECTED_HILLS,1.34
TR000429,Mizoram,Aizawl,23.6311,92.6082,1152,35.4,NORTH_WEST,RIDGE_SLOPE,2.17
TR000430,Mizoram,Kolasib,24.1961,92.8279,598,24.2,WEST,DISSECTED_HILLS,1.55
TR000431,Mizoram,Lunglei,22.8432,92.6141,1044,33.4,NORTH_WEST,RIDGE_SLOPE,2.34
TR000432,Tripura,West Tripura,23.9396,91.1724,43,1.6,SOUTH_EAST,ROLLING_PLAINS,1.03
TR000433,Tripura,Sipahijala,23.7786,91.4124,68,0.6,NORTH_WEST,ROLLING_PLAINS,2.74
TR000434,Tripura,Dhalai,23.902,91.8633,148,11.4,NORTH_EAST,LOW_HILLS,1.5
TR000435,Arunachal Pradesh,Tawang,27.5743,91.7559,2864,46.7,WEST,HIGH_ALPINE,5.42
TR000436,Arunachal Pradesh,West Kameng,27.1484,92.5087,2193,38.6,SOUTH,STEEP_MOUNTAIN,4.86
TR000437,Arunachal Pradesh,Papum Pare,27.2171,93.5388,268,16.5,NORTH_WEST,DISSECTED_HILLS,0.97
TR000438,Arunachal Pradesh,East Siang,28.0953,95.387,101,7.9,NORTH,RIVER_VALLEY,0.18
TR000439,Arunachal Pradesh,Lower Subansiri,27.5317,93.8419,1596,34.2,NORTH_WEST,STEEP_MOUNTAIN,2.59
TR000440,Assam,Kamrup Metropolitan,26.1457,91.673,99,3.3,SOUTH,PLAINS,0.92
TR000441,Assam,Kamrup Rural,26.2082,91.6438,102,0.4,EAST,PLAINS,0.55
TR000442,Assam,Darrang,26.345,92.0791,20,0.7,EAST,FLOOD_BASIN,0.23
TR000443,Assam,Sonitpur,26.6508,92.8201,112,4.2,SOUTH_EAST,RIVER_VALLEY,0.66
TR000444,Assam,Dibrugarh,27.451,94.9107,92,3.0,SOUTH_WEST,FLOOD_BASIN,0.59
TR000445,Assam,Cachar,24.919,92.7245,20,1.3,NORTH,FLOOD_BASIN,0.14
TR000446,Assam,Nagaon,26.2504,92.6954,34,2.7,EAST,PLAINS,0.65
TR000447,Meghalaya,East Khasi Hills,25.6411,91.985,1547,28.3,NORTH_EAST,PLATEAU_ESCARPMENT,2.22
TR000448,Meghalaya,West Khasi Hills,25.485,91.269,1269,26.7,SOUTH_EAST,PLATEAU_ESCARPMENT,1.68
TR000449,Meghalaya,Ri-Bhoi,25.944,92.0067,598,15.9,SOUTH_EAST,DISSECTED_HILLS,1.6
TR000450,Meghalaya,West Jaintia Hills,25.5488,92.0655,1318,26.9,NORTH,DISSECTED_HILLS,1.24
TR000451,Sikkim,East Sikkim,27.451,88.5129,1687,42.4,EAST,VALLEY_GORGE,0.29
TR000452,Sikkim,North Sikkim,27.4151,88.4627,2506,47.7,SOUTH_EAST,HIGH_ALPINE,0.67
TR000453,Sikkim,South Sikkim,27.0246,88.4811,1334,34.3,EAST,VALLEY_GORGE,0.8
TR000454,Nagaland,Kohima,25.6688,94.0314,1457,36.8,NORTH_EAST,DISSECTED_HILLS,1.81
TR000455,Nagaland,Dimapur,25.8286,93.674,171,3.2,SOUTH,PLAINS,1.0
TR000456,Nagaland,Mokokchung,26.2828,94.4485,1325,32.9,WEST,DISSECTED_HILLS,2.15
TR000457,Manipur,Imphal West,24.9078,94.0035,822,3.9,NORTH_WEST,RIVER_VALLEY,0.84
TR000458,Manipur,Bishnupur,24.5936,93.7387,782,5.3,SOUTH_EAST,RIVER_VALLEY,0.53
TR000459,Manipur,Senapati,25.1149,94.026,1264,29.9,SOUTH_EAST,DISSECTED_HILLS,1.42
TR000460,Mizoram,Aizawl,23.6228,92.6666,1118,33.3,NORTH_EAST,RIDGE_SLOPE,1.91
TR000461,Mizoram,Kolasib,24.2352,92.813,593,23.3,NORTH,DISSECTED_HILLS,1.48
TR000462,Mizoram,Lunglei,23.02,92.7825,1022,31.3,WEST,RIDGE_SLOPE,2.73
TR000463,Tripura,West Tripura,23.7872,91.1788,44,2.0,NORTH,ROLLING_PLAINS,1.55
TR000464,Tripura,Sipahijala,23.6476,91.3545,20,3.1,NORTH,ROLLING_PLAINS,3.1
TR000465,Tripura,Dhalai,23.7223,91.9454,86,13.3,WEST,LOW_HILLS,1.62
TR000466,Arunachal Pradesh,Tawang,27.6889,91.7788,2930,42.8,EAST,HIGH_ALPINE,5.09
TR000467,Arunachal Pradesh,West Kameng,27.2513,92.284,2221,38.8,NORTH_EAST,STEEP_MOUNTAIN,4.65
TR000468,Arunachal Pradesh,Papum Pare,27.0954,93.613,260,18.7,SOUTH_WEST,DISSECTED_HILLS,1.22
TR000469,Arunachal Pradesh,East Siang,27.921,95.3927,163,11.6,SOUTH,RIVER_VALLEY,0.16
TR000470,Arunachal Pradesh,Lower Subansiri,27.6439,93.8822,1603,34.6,NORTH,STEEP_MOUNTAIN,2.67
TR000471,Assam,Kamrup Metropolitan,26.2699,91.7435,25,0.4,SOUTH_WEST,PLAINS,0.89
TR000472,Assam,Kamrup Rural,26.2796,91.4922,48,0.4,WEST,PLAINS,0.97
TR000473,Assam,Darrang,26.4397,91.954,81,0.4,NORTH_EAST,FLOOD_BASIN,0.49
TR000474,Assam,Sonitpur,26.7382,92.8387,127,2.8,SOUTH_WEST,RIVER_VALLEY,0.27
TR000475,Assam,Dibrugarh,27.4444,94.8752,108,0.4,WEST,FLOOD_BASIN,0.16
TR000476,Assam,Cachar,24.7347,92.7789,20,2.5,SOUTH_EAST,FLOOD_BASIN,0.17
TR000477,Assam,Nagaon,26.4884,92.8262,118,1.1,SOUTH_EAST,PLAINS,0.48
TR000478,Meghalaya,East Khasi Hills,25.4922,92.0037,1543,30.8,WEST,PLATEAU_ESCARPMENT,2.13
TR000479,Meghalaya,West Khasi Hills,25.6372,91.3153,1255,30.0,SOUTH_WEST,PLATEAU_ESCARPMENT,1.92
TR000480,Meghalaya,Ri-Bhoi,25.7599,92.0086,530,14.1,NORTH_EAST,DISSECTED_HILLS,1.38
TR000481,Meghalaya,West Jaintia Hills,25.3433,92.2962,1375,25.5,WEST,DISSECTED_HILLS,0.9
TR000482,Sikkim,East Sikkim,27.2376,88.5286,1696,43.7,NORTH,VALLEY_GORGE,0.29
TR000483,Sikkim,North Sikkim,27.5122,88.5152,2484,46.7,SOUTH,HIGH_ALPINE,0.69
TR000484,Sikkim,South Sikkim,27.2372,88.3502,1284,34.0,WEST,VALLEY_GORGE,0.43
TR000485,Nagaland,Kohima,25.7767,94.0608,1478,36.4,NORTH_EAST,DISSECTED_HILLS,1.94
TR000486,Nagaland,Dimapur,26.0475,93.6754,216,2.7,EAST,PLAINS,1.3
TR000487,Nagaland,Mokokchung,26.3222,94.4767,1380,30.4,NORTH,DISSECTED_HILLS,1.97
TR000488,Manipur,Imphal West,24.8428,93.9008,823,2.8,WEST,RIVER_VALLEY,0.77
TR000489,Manipur,Bishnupur,24.6963,93.6391,729,2.9,SOUTH_WEST,RIVER_VALLEY,0.56
TR000490,Manipur,Senapati,25.1563,93.9769,1236,27.5,EAST,DISSECTED_HILLS,1.15
TR000491,Mizoram,Aizawl,23.6696,92.6756,1104,31.0,EAST,RIDGE_SLOPE,1.81
