landslide_id,date,state,district,latitude,longitude,rainfall_mm,elevation_m,slope_percent,soil_type,landslide_occurred,severity,road_blocked,duration_hours
LS000206,2025-04-21,Nagaland,Kohima,25.5521,94.0471,3.6,1475,35.4,Disang_Shale,0,NONE,0,0.0
LS000207,2025-04-21,Nagaland,Dimapur,25.9928,93.8404,8.5,181,4.0,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000208,2025-04-21,Nagaland,Mokokchung,26.4241,94.4471,1.7,1365,33.2,Disang_Shale,0,NONE,0,0.0
LS000209,2025-04-22,Manipur,Imphal West,24.7555,94.0479,4.0,827,0.4,Lacustrine_Alluvium,0,NONE,0,0.0
LS000210,2025-04-22,Manipur,Bishnupur,24.5246,93.9045,1.7,820,4.4,Lacustrine_Alluvium,0,NONE,0,0.0
LS000211,2025-04-22,Manipur,Senapati,25.2292,94.1137,1.4,1261,28.8,Clayey_Loam,0,NONE,0,0.0
LS000212,2025-04-22,Mizoram,Aizawl,23.5813,92.7286,9.0,1128,32.3,Siltstone_Shale,0,NONE,0,0.0
LS000213,2025-04-22,Mizoram,Kolasib,24.1486,92.6443,5.1,631,26.7,Red_Loam,0,NONE,0,0.0
LS000214,2025-04-22,Mizoram,Lunglei,22.8001,92.5975,10.2,1073,33.7,Siltstone_Shale,0,NONE,0,0.0
LS000215,2025-04-22,Tripura,West Tripura,23.8645,91.3311,8.0,56,3.7,Sandy_Clay,0,NONE,0,0.0
LS000216,2025-04-22,Tripura,Sipahijala,23.5757,91.2845,7.9,20,0.7,Sandy_Clay,0,NONE,0,0.0
LS000217,2025-04-22,Tripura,Dhalai,23.9988,91.7348,4.5,110,13.9,Red_Laterite,0,NONE,0,0.0
LS000218,2025-04-22,Arunachal Pradesh,Tawang,27.5722,91.9105,10.3,2935,45.5,Gneissic_Debris,0,NONE,0,0.0
LS000219,2025-04-23,Arunachal Pradesh,West Kameng,27.2907,92.4839,4.2,2253,37.6,Schist_Shale,0,NONE,0,0.0
LS000220,2025-04-23,Arunachal Pradesh,Papum Pare,27.0972,93.589,12.3,295,16.2,Colluvial_Soil,0,NONE,0,0.0
LS000221,2025-04-23,Arunachal Pradesh,East Siang,28.049,95.4612,5.2,204,8.5,Alluvial_Gravel,0,NONE,0,0.0
LS000222,2025-04-23,Arunachal Pradesh,Lower Subansiri,27.5102,93.9505,11.2,1582,31.7,Schist_Shale,0,NONE,0,0.0
LS000223,2025-04-23,Assam,Kamrup Metropolitan,26.0514,91.6228,0.4,103,2.8,Alluvial_Clay,0,NONE,0,0.0
LS000224,2025-04-23,Assam,Kamrup Rural,26.0986,91.6038,9.8,20,0.4,Alluvial_Silt,0,NONE,0,0.0
LS000225,2025-04-23,Assam,Darrang,26.5986,92.1171,2.6,20,0.4,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS000226,2025-04-23,Assam,Sonitpur,26.5459,92.7074,13.5,129,0.8,Alluvial_Silt,0,NONE,0,0.0
LS000227,2025-04-23,Assam,Dibrugarh,27.5594,94.9408,8.7,83,2.6,Alluvial_Clay,0,NONE,0,0.0
LS000228,2025-04-23,Assam,Cachar,24.7223,92.7041,9.6,20,0.4,Barak_Valley_Alluvium,0,NONE,0,0.0
LS000229,2025-04-24,Assam,Nagaon,26.2347,92.6415,10.7,104,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000230,2025-04-24,Meghalaya,East Khasi Hills,25.4811,91.759,8.3,1524,30.1,Sandstone_Silt,0,NONE,0,0.0
LS000231,2025-04-24,Meghalaya,West Khasi Hills,25.3791,91.2445,4.6,1266,28.1,Red_Loam,0,NONE,0,0.0
LS000232,2025-04-24,Meghalaya,Ri-Bhoi,25.9012,92.0136,8.0,495,17.6,Laterite_Clay,0,NONE,0,0.0
LS000233,2025-04-24,Meghalaya,West Jaintia Hills,25.4977,92.1405,5.5,1352,28.3,Limestone_Clay,0,NONE,0,0.0
LS000234,2025-04-24,Sikkim,East Sikkim,27.3326,88.577,10.1,1677,40.0,Loose_Phyllite,0,NONE,0,0.0
LS000235,2025-04-24,Sikkim,North Sikkim,27.4831,88.6698,12.4,2431,49.0,Schist_Shale,0,NONE,0,0.0
LS000236,2025-04-24,Sikkim,South Sikkim,27.1025,88.3899,13.0,1310,37.3,Loose_Phyllite,0,NONE,0,0.0
LS000237,2025-04-24,Nagaland,Kohima,25.7043,94.0471,4.4,1444,36.3,Disang_Shale,0,NONE,0,0.0
LS000238,2025-04-24,Nagaland,Dimapur,25.9673,93.8333,6.6,218,5.7,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000239,2025-04-25,Nagaland,Mokokchung,26.4346,94.499,6.1,1373,29.6,Disang_Shale,0,NONE,0,0.0
LS000240,2025-04-25,Manipur,Imphal West,24.803,93.9116,0.0,737,1.3,Lacustrine_Alluvium,0,NONE,0,0.0
LS000241,2025-04-25,Manipur,Bishnupur,24.5589,93.9006,7.1,797,5.6,Lacustrine_Alluvium,0,NONE,0,0.0
LS000242,2025-04-25,Manipur,Senapati,25.3595,93.888,13.2,1202,30.7,Clayey_Loam,0,NONE,0,0.0
LS000243,2025-04-25,Mizoram,Aizawl,23.6161,92.5856,1.5,1141,33.3,Siltstone_Shale,0,NONE,0,0.0
LS000244,2025-04-25,Mizoram,Kolasib,24.1932,92.7921,7.6,670,25.8,Red_Loam,0,NONE,0,0.0
LS000245,2025-04-25,Mizoram,Lunglei,22.9463,92.8805,0.5,1036,30.6,Siltstone_Shale,0,NONE,0,0.0
LS000246,2025-04-25,Tripura,West Tripura,23.8337,91.1832,9.3,36,0.7,Sandy_Clay,0,NONE,0,0.0
LS000247,2025-04-25,Tripura,Sipahijala,23.7386,91.2723,13.7,69,1.9,Sandy_Clay,0,NONE,0,0.0
LS000248,2025-04-25,Tripura,Dhalai,23.8287,91.8683,12.3,178,13.6,Red_Laterite,0,NONE,0,0.0
LS000249,2025-04-26,Arunachal Pradesh,Tawang,27.6289,91.7173,4.8,2958,45.3,Gneissic_Debris,0,NONE,0,0.0
LS000250,2025-04-26,Arunachal Pradesh,West Kameng,27.1232,92.3479,12.9,2237,37.0,Schist_Shale,0,NONE,0,0.0
LS000251,2025-04-26,Arunachal Pradesh,Papum Pare,26.9522,93.7276,7.0,332,19.3,Colluvial_Soil,0,NONE,0,0.0
LS000252,2025-04-26,Arunachal Pradesh,East Siang,28.1383,95.4675,9.7,106,10.4,Alluvial_Gravel,0,NONE,0,0.0
LS000253,2025-04-26,Arunachal Pradesh,Lower Subansiri,27.5259,93.7823,7.4,1547,31.5,Schist_Shale,0,NONE,0,0.0
LS000254,2025-04-26,Assam,Kamrup Metropolitan,26.2769,91.7651,7.3,108,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000255,2025-04-26,Assam,Kamrup Rural,26.2204,91.6142,5.6,32,0.6,Alluvial_Silt,0,NONE,0,0.0
LS000256,2025-04-26,Assam,Darrang,26.4841,92.0053,10.5,20,2.4,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS000257,2025-04-26,Assam,Sonitpur,26.6128,92.7276,12.4,104,2.6,Alluvial_Silt,0,NONE,0,0.0
LS000258,2025-04-26,Assam,Dibrugarh,27.4153,94.8282,11.3,124,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000259,2025-04-27,Assam,Cachar,24.9669,92.8591,0.1,62,0.6,Barak_Valley_Alluvium,0,NONE,0,0.0
LS000260,2025-04-27,Assam,Nagaon,26.1975,92.7581,4.6,26,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000261,2025-04-27,Meghalaya,East Khasi Hills,25.4978,91.9109,4.9,1515,32.0,Sandstone_Silt,0,NONE,0,0.0
LS000262,2025-04-27,Meghalaya,West Khasi Hills,25.6185,91.1227,6.2,1222,27.8,Red_Loam,0,NONE,0,0.0
LS000263,2025-04-27,Meghalaya,Ri-Bhoi,25.8439,91.8588,1.0,541,17.5,Laterite_Clay,0,NONE,0,0.0
LS000264,2025-04-27,Meghalaya,West Jaintia Hills,25.3346,92.0563,1.0,1311,24.4,Limestone_Clay,0,NONE,0,0.0
LS000265,2025-04-27,Sikkim,East Sikkim,27.3269,88.6634,2.8,1636,39.9,Loose_Phyllite,0,NONE,0,0.0
LS000266,2025-04-27,Sikkim,North Sikkim,27.423,88.5767,6.6,2457,46.4,Schist_Shale,0,NONE,0,0.0
LS000267,2025-04-27,Sikkim,South Sikkim,27.2437,88.2665,4.2,1339,34.5,Loose_Phyllite,0,NONE,0,0.0
LS000268,2025-04-27,Nagaland,Kohima,25.5593,94.1116,9.7,1495,37.2,Disang_Shale,0,NONE,0,0.0
LS000269,2025-04-28,Nagaland,Dimapur,26.0443,93.7711,3.9,153,2.5,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000270,2025-04-28,Nagaland,Mokokchung,26.2342,94.5507,8.5,1357,32.3,Disang_Shale,0,NONE,0,0.0
LS000271,2025-04-28,Manipur,Imphal West,24.9524,93.9752,3.8,784,3.5,Lacustrine_Alluvium,0,NONE,0,0.0
LS000272,2025-04-28,Manipur,Bishnupur,24.6171,93.8917,4.2,782,4.2,Lacustrine_Alluvium,0,NONE,0,0.0
LS000273,2025-04-28,Manipur,Senapati,25.207,94.1513,13.8,1230,27.8,Clayey_Loam,0,NONE,0,0.0
LS000274,2025-04-28,Mizoram,Aizawl,23.7098,92.6584,9.5,1105,33.5,Siltstone_Shale,0,NONE,0,0.0
LS000275,2025-04-28,Mizoram,Kolasib,24.0923,92.6685,0.0,554,22.3,Red_Loam,0,NONE,0,0.0
LS000276,2025-04-28,Mizoram,Lunglei,22.753,92.8493,13.6,1069,29.5,Siltstone_Shale,0,NONE,0,0.0
LS000277,2025-04-28,Tripura,West Tripura,23.7968,91.3109,12.2,76,3.3,Sandy_Clay,0,NONE,0,0.0
LS000278,2025-04-28,Tripura,Sipahijala,23.7577,91.3335,6.4,20,2.1,Sandy_Clay,0,NONE,0,0.0
LS000279,2025-04-29,Tripura,Dhalai,23.7453,91.7186,0.9,93,13.6,Red_Laterite,0,NONE,0,0.0
LS000280,2025-04-29,Arunachal Pradesh,Tawang,27.7308,91.7347,7.0,2922,42.9,Gneissic_Debris,0,NONE,0,0.0
LS000281,2025-04-29,Arunachal Pradesh,West Kameng,27.2458,92.3977,7.2,2206,38.5,Schist_Shale,0,NONE,0,0.0
LS000282,2025-04-29,Arunachal Pradesh,Papum Pare,27.2258,93.5828,12.5,359,17.7,Colluvial_Soil,0,NONE,0,0.0
LS000283,2025-04-29,Arunachal Pradesh,East Siang,28.1528,95.3702,6.4,103,8.3,Alluvial_Gravel,0,NONE,0,0.0
LS000284,2025-04-29,Arunachal Pradesh,Lower Subansiri,27.516,93.7556,0.0,1609,33.2,Schist_Shale,0,NONE,0,0.0
LS000285,2025-04-29,Assam,Kamrup Metropolitan,26.2565,91.6862,1.3,69,2.0,Alluvial_Clay,0,NONE,0,0.0
LS000286,2025-04-29,Assam,Kamrup Rural,26.1281,91.6088,10.9,82,0.4,Alluvial_Silt,0,NONE,0,0.0
LS000287,2025-04-29,Assam,Darrang,26.5834,91.9739,11.7,40,1.8,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS000288,2025-04-29,Assam,Sonitpur,26.5221,92.8534,1.7,112,4.6,Alluvial_Silt,0,NONE,0,0.0
LS000289,2025-04-30,Assam,Dibrugarh,27.3508,94.9631,11.6,113,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000290,2025-04-30,Assam,Cachar,24.7374,92.6932,11.2,63,1.7,Barak_Valley_Alluvium,0,NONE,0,0.0
LS000291,2025-04-30,Assam,Nagaon,26.2365,92.5571,6.3,112,2.4,Alluvial_Clay,0,NONE,0,0.0
LS000292,2025-04-30,Meghalaya,East Khasi Hills,25.5907,91.9649,8.3,1497,28.2,Sandstone_Silt,0,NONE,0,0.0
LS000293,2025-04-30,Meghalaya,West Khasi Hills,25.5899,91.1493,10.5,1268,26.3,Red_Loam,0,NONE,0,0.0
LS000294,2025-04-30,Meghalaya,Ri-Bhoi,25.9579,91.9174,4.2,605,14.8,Laterite_Clay,0,NONE,0,0.0
LS000295,2025-04-30,Meghalaya,West Jaintia Hills,25.4233,92.2529,7.1,1300,28.3,Limestone_Clay,0,NONE,0,0.0
LS000296,2025-04-30,Sikkim,East Sikkim,27.4146,88.6916,6.7,1619,42.2,Loose_Phyllite,0,NONE,0,0.0
LS000297,2025-04-30,Sikkim,North Sikkim,27.5926,88.5407,9.4,2496,47.0,Schist_Shale,0,NONE,0,0.0
LS000298,2025-04-30,Sikkim,South Sikkim,27.1911,88.3322,13.0,1338,35.1,Loose_Phyllite,0,NONE,0,0.0
LS000299,2025-05-01,Nagaland,Kohima,25.6833,94.2485,10.7,1484,34.3,Disang_Shale,0,NONE,0,0.0
LS000300,2025-05-01,Nagaland,Dimapur,26.0187,93.5932,11.9,196,5.7,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000301,2025-05-01,Nagaland,Mokokchung,26.2058,94.6238,8.3,1368,29.1,Disang_Shale,0,NONE,0,0.0
LS000302,2025-05-01,Manipur,Imphal West,24.7151,93.9216,13.0,790,0.4,Lacustrine_Alluvium,0,NONE,0,0.0
LS000303,2025-05-01,Manipur,Bishnupur,24.7663,93.6811,5.9,767,5.4,Lacustrine_Alluvium,0,NONE,0,0.0
LS000304,2025-05-01,Manipur,Senapati,25.2345,93.9789,13.6,1237,28.2,Clayey_Loam,0,NONE,0,0.0
LS000305,2025-05-01,Mizoram,Aizawl,23.6896,92.5761,2.4,1189,31.0,Siltstone_Shale,0,NONE,0,0.0
LS000306,2025-05-01,Mizoram,Kolasib,24.1706,92.5738,11.8,554,23.4,Red_Loam,0,NONE,0,0.0
LS000307,2025-05-01,Mizoram,Lunglei,22.9388,92.6316,8.4,1050,31.3,Siltstone_Shale,0,NONE,0,0.0
LS000308,2025-05-01,Tripura,West Tripura,23.9533,91.1425,13.7,20,3.8,Sandy_Clay,0,NONE,0,0.0
LS000309,2025-05-02,Tripura,Sipahijala,23.7032,91.3203,9.1,20,4.4,Sandy_Clay,0,NONE,0,0.0
LS000310,2025-05-02,Tripura,Dhalai,23.7366,91.7715,2.8,161,13.5,Red_Laterite,0,NONE,0,0.0
LS000311,2025-05-02,Arunachal Pradesh,Tawang,27.4694,91.9809,8.4,2916,44.7,Gneissic_Debris,0,NONE,0,0.0
LS000312,2025-05-02,Arunachal Pradesh,West Kameng,27.287,92.4815,12.2,2177,37.6,Schist_Shale,0,NONE,0,0.0
LS000313,2025-05-02,Arunachal Pradesh,Papum Pare,27.0226,93.5916,4.1,345,19.3,Colluvial_Soil,0,NONE,0,0.0
LS000314,2025-05-02,Arunachal Pradesh,East Siang,28.0242,95.462,10.8,164,9.2,Alluvial_Gravel,0,NONE,0,0.0
LS000315,2025-05-02,Arunachal Pradesh,Lower Subansiri,27.5662,93.7971,8.6,1560,30.1,Schist_Shale,0,NONE,0,0.0
LS000316,2025-05-02,Assam,Kamrup Metropolitan,26.1065,91.8104,7.0,40,2.6,Alluvial_Clay,0,NONE,0,0.0
LS000317,2025-05-02,Assam,Kamrup Rural,26.2549,91.6005,1.5,96,1.3,Alluvial_Silt,0,NONE,0,0.0
LS000318,2025-05-02,Assam,Darrang,26.342,91.9867,4.6,35,2.7,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS000319,2025-05-03,Assam,Sonitpur,26.7175,92.782,4.2,107,2.0,Alluvial_Silt,0,NONE,0,0.0
LS000320,2025-05-03,Assam,Dibrugarh,27.3633,94.9768,3.5,168,0.6,Alluvial_Clay,0,NONE,0,0.0
LS000321,2025-05-03,Assam,Cachar,24.6964,92.6887,11.9,20,0.9,Barak_Valley_Alluvium,0,NONE,0,0.0
LS000322,2025-05-03,Assam,Nagaon,26.3147,92.7786,4.0,64,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000323,2025-05-03,Meghalaya,East Khasi Hills,25.4861,91.8504,0.9,1529,28.2,Sandstone_Silt,0,NONE,0,0.0
LS000324,2025-05-03,Meghalaya,West Khasi Hills,25.442,91.3498,7.9,1275,29.9,Red_Loam,0,NONE,0,0.0
LS000325,2025-05-03,Meghalaya,Ri-Bhoi,26.0184,91.846,11.7,513,16.5,Laterite_Clay,0,NONE,0,0.0
LS000326,2025-05-03,Meghalaya,West Jaintia Hills,25.5773,92.2058,9.7,1372,23.9,Limestone_Clay,0,NONE,0,0.0
LS000327,2025-05-03,Sikkim,East Sikkim,27.3181,88.755,7.5,1613,42.2,Loose_Phyllite,0,NONE,0,0.0
LS000328,2025-05-03,Sikkim,North Sikkim,27.374,88.5983,5.9,2429,48.2,Schist_Shale,0,NONE,0,0.0
LS000329,2025-05-04,Sikkim,South Sikkim,27.07,88.3332,9.9,1297,33.9,Loose_Phyllite,0,NONE,0,0.0
LS000330,2025-05-04,Nagaland,Kohima,25.6309,94.258,5.3,1415,36.5,Disang_Shale,0,NONE,0,0.0
LS000331,2025-05-04,Nagaland,Dimapur,25.774,93.7789,3.4,186,3.1,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000332,2025-05-04,Nagaland,Mokokchung,26.3788,94.6558,9.8,1278,32.7,Disang_Shale,0,NONE,0,0.0
LS000333,2025-05-04,Manipur,Imphal West,24.7985,93.8247,13.6,755,3.6,Lacustrine_Alluvium,0,NONE,0,0.0
LS000334,2025-05-04,Manipur,Bishnupur,24.5973,93.7847,6.3,787,1.8,Lacustrine_Alluvium,0,NONE,0,0.0
LS000335,2025-05-04,Manipur,Senapati,25.2213,93.9932,8.6,1199,29.9,Clayey_Loam,0,NONE,0,0.0
LS000336,2025-05-04,Mizoram,Aizawl,23.6965,92.7625,6.1,1101,35.3,Siltstone_Shale,0,NONE,0,0.0
LS000337,2025-05-04,Mizoram,Kolasib,24.1258,92.6853,10.5,666,24.8,Red_Loam,0,NONE,0,0.0
LS000338,2025-05-04,Mizoram,Lunglei,22.8081,92.7239,12.5,1038,30.4,Siltstone_Shale,0,NONE,0,0.0
LS000339,2025-05-05,Tripura,West Tripura,23.8289,91.1736,11.9,84,0.4,Sandy_Clay,0,NONE,0,0.0
LS000340,2025-05-05,Tripura,Sipahijala,23.699,91.4612,12.9,75,3.9,Sandy_Clay,0,NONE,0,0.0
LS000341,2025-05-05,Tripura,Dhalai,23.7959,91.8042,13.7,88,12.2,Red_Laterite,0,NONE,0,0.0
LS000342,2025-05-05,Arunachal Pradesh,Tawang,27.5261,91.7567,5.6,2930,46.6,Gneissic_Debris,0,NONE,0,0.0
LS000343,2025-05-05,Arunachal Pradesh,West Kameng,27.3526,92.4185,13.4,2155,40.4,Schist_Shale,0,NONE,0,0.0
LS000344,2025-05-05,Arunachal Pradesh,Papum Pare,27.0214,93.6148,6.8,306,18.8,Colluvial_Soil,0,NONE,0,0.0
LS000345,2025-05-05,Arunachal Pradesh,East Siang,28.1571,95.3415,7.4,173,11.1,Alluvial_Gravel,0,NONE,0,0.0
LS000346,2025-05-05,Arunachal Pradesh,Lower Subansiri,27.5194,93.8951,8.2,1561,32.5,Schist_Shale,0,NONE,0,0.0
LS000347,2025-05-05,Assam,Kamrup Metropolitan,26.2415,91.6083,7.4,35,1.9,Alluvial_Clay,0,NONE,0,0.0
LS000348,2025-05-05,Assam,Kamrup Rural,26.239,91.5154,4.4,110,2.5,Alluvial_Silt,0,NONE,0,0.0
LS000349,2025-05-06,Assam,Darrang,26.4783,92.1113,2.4,20,0.8,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS000350,2025-05-06,Assam,Sonitpur,26.5004,92.6798,8.6,37,1.1,Alluvial_Silt,0,NONE,0,0.0
LS000351,2025-05-06,Assam,Dibrugarh,27.6032,94.8296,5.7,168,0.9,Alluvial_Clay,0,NONE,0,0.0
LS000352,2025-05-06,Assam,Cachar,24.707,92.6878,12.9,35,0.7,Barak_Valley_Alluvium,0,NONE,0,0.0
LS000353,2025-05-06,Assam,Nagaon,26.3795,92.562,0.7,86,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000354,2025-05-06,Meghalaya,East Khasi Hills,25.4751,91.9409,4.7,1522,32.5,Sandstone_Silt,0,NONE,0,0.0
LS000355,2025-05-06,Meghalaya,West Khasi Hills,25.6372,91.1224,4.0,1330,25.6,Red_Loam,0,NONE,0,0.0
LS000356,2025-05-06,Meghalaya,Ri-Bhoi,25.9424,91.903,8.2,573,15.1,Laterite_Clay,0,NONE,0,0.0
LS000357,2025-05-06,Meghalaya,West Jaintia Hills,25.4854,92.0591,7.3,1383,26.6,Limestone_Clay,0,NONE,0,0.0
LS000358,2025-05-06,Sikkim,East Sikkim,27.4759,88.6014,8.2,1693,43.5,Loose_Phyllite,0,NONE,0,0.0
LS000359,2025-05-07,Sikkim,North Sikkim,27.4861,88.6066,10.3,2410,48.2,Schist_Shale,0,NONE,0,0.0
LS000360,2025-05-07,Sikkim,South Sikkim,27.0812,88.382,8.1,1280,38.0,Loose_Phyllite,0,NONE,0,0.0
LS000361,2025-05-07,Nagaland,Kohima,25.8215,94.0622,3.0,1431,34.0,Disang_Shale,0,NONE,0,0.0
LS000362,2025-05-07,Nagaland,Dimapur,25.9253,93.6732,3.0,194,1.9,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000363,2025-05-07,Nagaland,Mokokchung,26.2173,94.3852,2.4,1309,32.8,Disang_Shale,0,NONE,0,0.0
LS000364,2025-05-07,Manipur,Imphal West,24.9558,94.0575,13.3,829,1.3,Lacustrine_Alluvium,0,NONE,0,0.0
LS000365,2025-05-07,Manipur,Bishnupur,24.5762,93.8434,3.9,773,6.0,Lacustrine_Alluvium,0,NONE,0,0.0
LS000366,2025-05-07,Manipur,Senapati,25.3737,94.0092,11.7,1201,31.7,Clayey_Loam,0,NONE,0,0.0
LS000367,2025-05-07,Mizoram,Aizawl,23.8671,92.6321,7.9,1115,30.7,Siltstone_Shale,0,NONE,0,0.0
LS000368,2025-05-07,Mizoram,Kolasib,24.2493,92.7829,9.0,636,24.4,Red_Loam,0,NONE,0,0.0
LS000369,2025-05-08,Mizoram,Lunglei,22.9842,92.7193,3.1,1072,30.3,Siltstone_Shale,0,NONE,0,0.0
LS000370,2025-05-08,Tripura,West Tripura,23.8025,91.1504,3.8,20,2.5,Sandy_Clay,0,NONE,0,0.0
LS000371,2025-05-08,Tripura,Sipahijala,23.651,91.1841,9.7,36,2.8,Sandy_Clay,0,NONE,0,0.0
LS000372,2025-05-08,Tripura,Dhalai,23.9476,91.887,3.5,158,10.1,Red_Laterite,0,NONE,0,0.0
LS000373,2025-05-08,Arunachal Pradesh,Tawang,27.5543,91.9479,4.2,2883,44.8,Gneissic_Debris,0,NONE,0,0.0
LS000374,2025-05-08,Arunachal Pradesh,West Kameng,27.1578,92.4466,2.8,2191,38.0,Schist_Shale,0,NONE,0,0.0
LS000375,2025-05-08,Arunachal Pradesh,Papum Pare,26.9915,93.5665,4.6,320,18.6,Colluvial_Soil,0,NONE,0,0.0
LS000376,2025-05-08,Arunachal Pradesh,East Siang,28.1839,95.2179,2.1,214,9.8,Alluvial_Gravel,0,NONE,0,0.0
LS000377,2025-05-08,Arunachal Pradesh,Lower Subansiri,27.6972,93.9018,9.2,1538,32.9,Schist_Shale,0,NONE,0,0.0
LS000378,2025-05-08,Assam,Kamrup Metropolitan,26.1474,91.7332,10.9,67,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000379,2025-05-09,Assam,Kamrup Rural,26.1455,91.6141,1.8,51,1.3,Alluvial_Silt,0,NONE,0,0.0
LS000380,2025-05-09,Assam,Darrang,26.5196,92.0874,8.6,20,1.6,Brahmaputra_Sand_Silt,0,NONE,0,0.0
LS000381,2025-05-09,Assam,Sonitpur,26.6805,92.9342,3.9,92,2.5,Alluvial_Silt,0,NONE,0,0.0
LS000382,2025-05-09,Assam,Dibrugarh,27.4979,94.8132,4.2,128,1.9,Alluvial_Clay,0,NONE,0,0.0
LS000383,2025-05-09,Assam,Cachar,24.7974,92.8754,11.6,20,0.4,Barak_Valley_Alluvium,0,NONE,0,0.0
LS000384,2025-05-09,Assam,Nagaon,26.2282,92.5397,8.4,44,0.6,Alluvial_Clay,0,NONE,0,0.0
LS000385,2025-05-09,Meghalaya,East Khasi Hills,25.49,91.8938,3.0,1508,32.6,Sandstone_Silt,0,NONE,0,0.0
LS000386,2025-05-09,Meghalaya,West Khasi Hills,25.5808,91.1287,5.8,1237,28.1,Red_Loam,0,NONE,0,0.0
LS000387,2025-05-09,Meghalaya,Ri-Bhoi,26.0494,91.8735,0.4,538,15.6,Laterite_Clay,0,NONE,0,0.0
LS000388,2025-05-09,Meghalaya,West Jaintia Hills,25.5736,92.1527,5.5,1315,26.9,Limestone_Clay,0,NONE,0,0.0
LS000389,2025-05-10,Sikkim,East Sikkim,27.3931,88.6976,8.4,1623,42.6,Loose_Phyllite,0,NONE,0,0.0
LS000390,2025-05-10,Sikkim,North Sikkim,27.424,88.5674,3.0,2418,50.7,Schist_Shale,0,NONE,0,0.0
LS000391,2025-05-10,Sikkim,South Sikkim,27.2514,88.4115,11.1,1328,37.2,Loose_Phyllite,0,NONE,0,0.0
LS000392,2025-05-10,Nagaland,Kohima,25.6297,94.2387,1.0,1481,36.9,Disang_Shale,0,NONE,0,0.0
LS000393,2025-05-10,Nagaland,Dimapur,25.9288,93.7405,5.6,249,6.2,Alluvial_Sandy_Loam,0,NONE,0,0.0
LS000394,2025-05-10,Nagaland,Mokokchung,26.4614,94.6114,11.9,1297,28.7,Disang_Shale,0,NONE,0,0.0
LS000395,2025-05-10,Manipur,Imphal West,24.6907,94.064,5.8,808,1.0,Lacustrine_Alluvium,0,NONE,0,0.0
LS000396,2025-05-10,Manipur,Bishnupur,24.543,93.7761,8.7,829,3.8,Lacustrine_Alluvium,0,NONE,0,0.0
LS000397,2025-05-10,Manipur,Senapati,25.1428,94.0823,10.4,1220,28.2,Clayey_Loam,0,NONE,0,0.0
LS000398,2025-05-10,Mizoram,Aizawl,23.7364,92.759,6.0,1076,31.0,Siltstone_Shale,0,NONE,0,0.0
LS000399,2025-05-11,Mizoram,Kolasib,24.2117,92.7344,2.9,567,22.0,Red_Loam,0,NONE,0,0.0
LS000400,2025-05-11,Mizoram,Lunglei,23.0087,92.7121,11.1,1079,33.4,Siltstone_Shale,0,NONE,0,0.0
LS000401,2025-05-11,Tripura,West Tripura,23.8767,91.3636,11.4,20,1.2,Sandy_Clay,0,NONE,0,0.0
LS000402,2025-05-11,Tripura,Sipahijala,23.7574,91.1888,7.8,45,1.7,Sandy_Clay,0,NONE,0,0.0
LS000403,2025-05-11,Tripura,Dhalai,23.9551,91.7112,4.4,197,10.4,Red_Laterite,0,NONE,0,0.0
LS000404,2025-05-11,Arunachal Pradesh,Tawang,27.4888,91.9853,11.9,2947,44.0,Gneissic_Debris,0,NONE,0,0.0
LS000405,2025-05-11,Arunachal Pradesh,West Kameng,27.3955,92.5545,13.5,2258,36.9,Schist_Shale,0,NONE,0,0.0
LS000406,2025-05-11,Arunachal Pradesh,Papum Pare,27.0399,93.6474,11.0,378,20.9,Colluvial_Soil,0,NONE,0,0.0
LS000407,2025-05-11,Arunachal Pradesh,East Siang,28.2127,95.339,9.9,158,11.1,Alluvial_Gravel,0,NONE,0,0.0
LS000408,2025-05-11,Arunachal Pradesh,Lower Subansiri,27.5513,93.7619,2.6,1603,30.5,Schist_Shale,0,NONE,0,0.0
LS000409,2025-05-12,Assam,Kamrup Metropolitan,26.1322,91.6634,9.2,20,0.4,Alluvial_Clay,0,NONE,0,0.0
LS000410,2025-05-12,Assam,Kamrup Rural,26.1235,91.6143,0.9,22,0.4,Alluvial_Silt,0,NONE,0,0.0
LS000411,2025-05-12,Assam,Darrang,26.5711,92.1291,5.0,57,0.4,Brahmaputra_Sand_Silt,0,NONE,0,0.0
